Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	2
Problem-ID	7
no_item_types	30
no_items	1435
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	109	68	64	44
2	104	66	61	48
3	92	87	50	42
4	82	76	59	46
5	93	78	45	45
6	118	66	40	50
7	84	58	55	42
8	84	67	44	62
9	92	68	39	39
10	84	63	46	49
11	90	86	29	48
12	70	63	50	62
13	96	83	24	49
14	119	41	38	46
15	100	53	34	52
16	75	69	32	50
17	60	51	50	47
18	65	49	48	50
19	91	50	32	43
20	90	44	35	49
21	76	42	40	56
22	114	43	26	26
23	87	45	32	54
24	114	54	20	51
25	67	55	27	58
26	60	44	36	51
27	48	42	37	43
28	55	50	26	44
29	56	32	28	40
30	47	34	26	49
