Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	65
no_item_types	20
no_items	1138
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	104	91	76	64
2	100	80	72	56
3	82	75	65	59
4	83	80	57	56
5	94	85	44	46
6	109	58	54	59
7	87	77	43	55
8	79	73	45	60
9	109	81	28	55
10	93	93	28	53
11	104	78	26	67
12	88	54	39	50
13	94	54	36	60
14	94	55	30	52
15	71	56	33	63
16	83	40	36	51
17	108	40	26	53
18	91	54	22	57
19	72	37	32	63
20	34	32	31	59
