Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	61
no_item_types	200
no_items	1279
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	120	99	73	9
2	101	100	77	8
3	104	99	74	10
4	104	91	76	6
5	114	75	69	7
6	102	96	59	7
7	100	80	72	4
8	98	96	56	5
9	85	84	72	4
10	94	82	66	5
11	103	76	64	2
12	104	74	65	6
13	118	79	51	6
14	90	74	69	7
15	90	85	59	6
16	89	81	62	5
17	95	76	60	7
18	94	88	50	7
19	95	70	62	5
20	92	81	55	5
21	117	61	57	3
22	98	88	47	5
23	78	76	68	10
24	97	67	62	4
25	114	80	44	5
26	82	75	65	6
27	90	70	63	5
28	102	78	49	12
29	78	77	64	2
30	103	63	59	11
31	84	69	66	8
32	83	80	57	8
33	103	63	58	4
34	115	74	44	11
35	111	70	48	6
36	106	61	56	6
37	75	75	63	6
38	94	85	44	10
39	103	69	49	8
40	113	92	33	5
41	97	63	56	8
42	109	58	54	4
43	91	61	61	8
44	81	76	55	7
45	94	81	44	7
46	80	76	54	4
47	86	84	45	4
48	98	72	46	4
49	99	98	33	6
50	78	72	57	3
51	89	77	46	5
52	95	60	55	8
53	94	85	39	7
54	102	78	39	3
55	94	61	54	7
56	110	74	38	10
57	71	68	64	8
58	73	66	62	3
59	83	77	46	10
60	87	77	43	10
61	118	61	40	5
62	99	90	32	5
63	104	78	34	8
64	80	66	52	8
65	97	69	41	5
66	119	59	39	7
67	72	67	56	9
68	118	84	27	9
69	92	66	44	4
70	116	49	47	6
71	99	57	47	6
72	72	72	51	8
73	82	69	46	7
74	79	73	45	5
75	73	64	55	11
76	72	65	54	2
77	108	52	45	7
78	86	76	38	6
79	75	58	57	7
80	109	81	28	5
81	108	76	30	5
82	93	93	28	7
83	83	78	37	3
84	98	55	44	6
85	79	68	44	9
86	93	72	35	6
87	92	60	42	3
88	78	73	40	6
89	94	65	37	6
90	71	61	52	6
91	98	88	26	9
92	98	52	44	9
93	85	67	39	3
94	85	84	30	5
95	97	81	27	7
96	104	78	26	3
97	81	56	46	2
98	84	70	35	12
99	79	74	35	9
100	75	75	36	6
101	69	63	46	7
102	100	56	35	6
103	95	66	31	3
104	92	64	33	4
105	64	58	52	6
106	86	68	33	8
107	109	63	28	5
108	113	46	36	10
109	88	54	39	6
110	84	78	28	5
111	109	73	23	9
112	94	54	36	5
113	91	50	40	2
114	64	60	47	6
115	99	46	39	4
116	75	57	41	9
117	80	52	42	10
118	67	53	49	6
119	78	48	46	7
120	84	61	33	6
121	90	75	25	3
122	107	40	39	4
123	88	61	31	11
124	74	64	35	8
125	65	51	50	2
126	97	53	32	9
127	76	50	43	12
128	71	48	47	4
129	76	57	36	9
130	69	50	45	6
131	94	55	30	4
132	67	60	38	5
133	64	55	43	8
134	80	54	35	7
135	107	67	21	7
136	57	55	48	7
137	70	57	37	7
138	73	48	42	10
139	95	54	28	7
140	111	49	26	8
141	72	53	37	8
142	70	54	37	5
143	68	66	31	6
144	66	50	42	11
145	54	52	49	9
146	90	49	30	3
147	71	56	33	6
148	90	43	33	5
149	60	51	41	3
150	94	43	31	6
151	74	42	40	4
152	81	45	34	7
153	74	43	38	6
154	83	40	36	8
155	110	43	25	10
156	75	45	35	5
157	92	44	29	7
158	61	48	39	8
159	108	40	26	5
160	91	44	28	8
161	117	34	28	4
162	99	37	30	6
163	91	54	22	7
164	62	58	30	5
165	120	34	26	5
166	89	43	27	8
167	61	47	34	5
168	61	48	30	3
169	53	45	36	7
170	86	32	31	3
171	72	37	32	6
172	83	44	23	7
173	68	44	27	6
174	101	30	26	5
175	55	46	31	8
176	52	41	36	6
177	53	40	36	9
178	68	34	33	7
179	81	33	28	5
180	77	32	30	8
181	84	39	22	3
182	59	35	34	6
183	59	52	22	3
184	95	27	26	6
185	57	37	30	2
186	73	37	23	10
187	41	39	38	8
188	71	32	25	8
189	42	42	32	11
190	57	33	29	6
191	52	37	28	10
192	48	36	31	5
193	41	33	31	6
194	34	32	31	8
195	36	34	25	10
196	40	33	23	5
197	42	33	21	3
198	39	28	24	12
199	49	25	21	10
200	33	25	23	1
