Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	10
Problem-ID	124
no_item_types	597
no_items	1405
CONTAINER_DATA (l,w,h)	432	79	1
ITEMS_DATA:
Type	x	y	z	no_items
1	60	49	1	5
2	55	50	1	4
3	56	49	1	3
4	56	47	1	1
5	58	45	1	2
6	54	48	1	2
7	55	47	1	2
8	54	47	1	2
9	58	43	1	1
10	54	46	1	1
11	51	48	1	3
12	52	47	1	3
13	59	41	1	3
14	50	48	1	4
15	55	42	1	1
16	50	46	1	1
17	53	43	1	1
18	59	38	1	2
19	57	39	1	2
20	47	47	1	3
21	57	38	1	1
22	47	46	1	3
23	54	40	1	3
24	49	44	1	2
25	48	44	1	2
26	54	39	1	5
27	60	35	1	2
28	52	40	1	3
29	46	45	1	3
30	47	44	1	4
31	59	35	1	5
32	58	35	1	2
33	47	43	1	5
34	59	34	1	1
35	57	35	1	2
36	51	39	1	2
37	45	44	1	3
38	48	41	1	2
39	57	34	1	6
40	45	43	1	1
41	46	42	1	2
42	47	41	1	3
43	48	40	1	3
44	49	39	1	1
45	44	43	1	2
46	54	35	1	2
47	57	33	1	1
48	53	35	1	2
49	50	37	1	1
50	44	42	1	2
51	46	40	1	2
52	49	37	1	1
53	47	38	1	2
54	51	35	1	4
55	54	33	1	1
56	48	37	1	1
57	45	39	1	2
58	48	36	1	1
59	43	40	1	2
60	44	39	1	1
61	49	35	1	4
62	59	29	1	3
63	55	31	1	2
64	50	34	1	5
65	43	39	1	3
66	44	38	1	4
67	49	34	1	3
68	45	37	1	3
69	57	29	1	2
70	50	33	1	1
71	47	35	1	2
72	43	38	1	4
73	48	34	1	1
74	50	32	1	2
75	41	39	1	3
76	47	34	1	4
77	42	38	1	2
78	55	29	1	2
79	43	37	1	3
80	51	31	1	3
81	45	35	1	2
82	58	27	1	4
83	60	26	1	3
84	44	35	1	2
85	48	32	1	4
86	59	26	1	1
87	49	31	1	5
88	41	37	1	3
89	52	29	1	1
90	43	35	1	1
91	44	34	1	2
92	48	31	1	2
93	39	38	1	2
94	40	37	1	3
95	41	36	1	1
96	43	34	1	2
97	54	27	1	2
98	47	31	1	2
99	44	33	1	2
100	50	29	1	2
101	38	38	1	2
102	48	30	1	1
103	40	36	1	2
104	42	34	1	1
105	59	24	1	3
106	47	30	1	2
107	44	32	1	4
108	38	37	1	1
109	39	36	1	1
110	54	26	1	3
111	41	34	1	3
112	48	29	1	5
113	58	24	1	2
114	48	29	1	2
115	46	30	1	2
116	43	32	1	1
117	49	28	1	1
118	37	37	1	1
119	38	36	1	1
120	39	35	1	2
121	47	29	1	1
122	40	34	1	1
123	41	33	1	2
124	54	25	1	3
125	48	28	1	1
126	46	29	1	1
127	43	31	1	2
128	37	36	1	2
129	38	35	1	3
130	39	34	1	6
131	51	26	1	3
132	39	34	1	4
133	40	33	1	3
134	44	30	1	2
135	40	33	1	1
136	44	30	1	2
137	41	32	1	1
138	45	29	1	3
139	52	25	1	2
140	48	27	1	3
141	36	36	1	2
142	37	35	1	1
143	38	34	1	2
144	43	30	1	2
145	56	23	1	4
146	40	32	1	2
147	49	26	1	1
148	53	24	1	2
149	55	23	1	1
150	36	35	1	1
151	42	30	1	2
152	36	35	1	1
153	37	34	1	2
154	38	33	1	3
155	57	22	1	3
156	50	25	1	1
157	39	32	1	3
158	48	26	1	1
159	43	29	1	2
160	54	23	1	3
161	46	27	1	6
162	40	31	1	2
163	44	28	1	2
164	35	35	1	1
165	49	25	1	2
166	36	34	1	1
167	47	26	1	4
168	37	33	1	2
169	53	23	1	4
170	42	29	1	1
171	58	21	1	2
172	38	32	1	2
173	55	22	1	2
174	39	31	1	1
175	43	28	1	3
176	60	20	1	3
177	48	25	1	2
178	40	30	1	3
179	57	21	1	2
180	52	23	1	3
181	46	26	1	1
182	41	29	1	2
183	36	33	1	3
184	44	27	1	2
185	36	33	1	3
186	38	31	1	3
187	42	28	1	1
188	56	21	1	1
189	42	28	1	3
190	39	30	1	6
191	45	26	1	1
192	34	34	1	1
193	35	33	1	2
194	55	21	1	3
195	36	32	1	2
196	48	24	1	3
197	36	32	1	1
198	41	28	1	3
199	37	31	1	2
200	44	26	1	4
201	54	21	1	1
202	59	19	1	3
203	35	32	1	1
204	43	26	1	3
205	36	31	1	3
206	37	30	1	3
207	41	27	1	2
208	48	23	1	2
209	38	29	1	2
210	55	20	1	2
211	39	28	1	3
212	33	33	1	6
213	34	32	1	3
214	35	31	1	1
215	45	24	1	3
216	54	20	1	1
217	45	24	1	1
218	36	30	1	3
219	60	18	1	3
220	36	30	1	6
221	49	22	1	3
222	37	29	1	4
223	41	26	1	1
224	38	28	1	1
225	44	24	1	4
226	39	27	1	3
227	50	21	1	1
228	40	26	1	2
229	37	28	1	1
230	45	23	1	1
231	43	24	1	1
232	49	21	1	1
233	38	27	1	3
234	34	30	1	4
235	35	29	1	2
236	44	23	1	3
237	46	22	1	2
238	36	28	1	3
239	32	31	1	4
240	45	22	1	3
241	55	18	1	4
242	33	30	1	3
243	52	19	1	4
244	38	26	1	3
245	34	29	1	3
246	49	20	1	2
247	39	25	1	1
248	44	22	1	3
249	46	21	1	2
250	42	23	1	2
251	48	20	1	1
252	40	24	1	1
253	32	30	1	4
254	33	29	1	2
255	34	28	1	4
256	38	25	1	2
257	43	22	1	1
258	45	21	1	1
259	35	27	1	3
260	45	21	1	2
261	41	23	1	5
262	36	26	1	3
263	39	24	1	2
264	55	17	1	1
265	32	29	1	2
266	44	21	1	1
267	42	22	1	2
268	33	28	1	3
269	46	20	1	2
270	40	23	1	2
271	34	27	1	5
272	48	19	1	1
273	38	24	1	2
274	35	26	1	3
275	43	21	1	2
276	50	18	1	3
277	36	25	1	1
278	31	29	1	1
279	39	23	1	2
280	47	19	1	1
281	33	27	1	3
282	34	26	1	2
283	52	17	1	1
284	42	21	1	2
285	40	22	1	1
286	30	29	1	2
287	31	28	1	1
288	51	17	1	5
289	48	18	1	1
290	39	22	1	3
291	57	15	1	3
292	37	23	1	1
293	50	17	1	2
294	29	29	1	2
295	35	24	1	1
296	40	21	1	8
297	35	24	1	1
298	40	21	1	3
299	35	24	1	4
300	31	27	1	1
301	38	22	1	1
302	44	19	1	3
303	52	16	1	2
304	33	25	1	4
305	41	20	1	3
306	37	22	1	3
307	54	15	1	1
308	31	26	1	1
309	35	23	1	2
310	40	20	1	4
311	50	16	1	2
312	40	20	1	1
313	38	21	1	6
314	42	19	1	7
315	38	21	1	2
316	36	22	1	2
317	33	24	1	1
318	49	16	1	2
319	46	17	1	4
320	34	23	1	2
321	37	21	1	2
322	31	25	1	3
323	43	18	1	2
324	35	22	1	4
325	32	24	1	2
326	48	16	1	3
327	45	17	1	3
328	51	15	1	1
329	40	19	1	5
330	33	23	1	1
331	36	21	1	3
332	28	27	1	2
333	29	26	1	2
334	47	16	1	4
335	44	17	1	3
336	34	22	1	3
337	57	13	1	2
338	37	20	1	3
339	41	18	1	2
340	32	23	1	2
341	46	16	1	4
342	32	23	1	3
343	49	15	1	2
344	35	21	1	3
345	49	15	1	1
346	43	17	1	3
347	27	27	1	2
348	52	14	1	3
349	28	26	1	2
350	33	22	1	2
351	29	25	1	1
352	38	19	1	3
353	48	15	1	3
354	36	20	1	3
355	45	16	1	2
356	30	24	1	2
357	40	18	1	1
358	45	16	1	3
359	36	20	1	1
360	55	13	1	2
361	31	23	1	4
362	47	15	1	2
363	32	22	1	3
364	37	19	1	1
365	39	18	1	1
366	28	25	1	4
