Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	69
no_item_types	20
no_items	1939
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	114	75	69	88
2	78	76	68	126
3	90	70	63	79
4	80	76	54	107
5	94	85	39	91
6	94	61	54	83
7	92	66	44	98
8	99	57	47	110
9	84	78	28	92
10	99	46	39	95
11	84	61	33	99
12	107	40	39	94
13	69	50	45	86
14	57	55	48	104
15	70	57	37	84
16	73	48	42	91
17	72	53	37	84
18	92	44	29	105
19	91	44	28	120
20	89	43	27	103
