Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	58
no_item_types	150
no_items	1356
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	113	91	76	8
2	110	84	68	18
3	108	84	69	7
4	96	95	68	10
5	103	93	54	4
6	120	93	46	9
7	101	81	62	11
8	104	70	69	8
9	93	72	71	8
10	86	79	69	10
11	108	78	53	11
12	118	71	53	4
13	92	77	61	4
14	84	80	62	7
15	107	70	55	9
16	97	93	45	5
17	82	80	60	10
18	99	64	62	11
19	108	72	50	9
20	90	74	58	12
21	90	66	65	10
22	88	71	61	8
23	100	67	54	7
24	113	64	50	4
25	112	57	56	10
26	84	72	59	10
27	119	55	54	7
28	96	73	50	9
29	82	65	64	8
30	96	76	46	11
31	100	75	44	11
32	102	95	33	8
33	87	60	60	7
34	75	73	57	6
35	72	69	61	5
36	105	68	42	14
37	91	78	42	12
38	87	76	44	9
39	74	71	53	13
40	78	66	53	5
41	75	67	54	10
42	76	69	51	9
43	79	72	47	8
44	92	85	34	11
45	81	72	45	8
46	79	66	49	6
47	75	66	51	10
48	101	80	31	7
49	89	85	33	11
50	78	59	54	11
51	73	65	52	7
52	80	59	52	8
53	85	74	39	8
54	90	73	37	15
55	115	95	22	10
56	78	57	54	10
57	112	69	31	9
58	90	74	35	10
59	116	93	21	14
60	96	52	45	10
61	77	71	41	8
62	116	48	40	11
63	103	80	27	7
64	114	53	35	6
65	77	74	37	10
66	72	61	48	9
67	79	54	49	8
68	75	68	40	7
69	91	59	37	8
70	101	81	24	6
71	94	72	29	14
72	102	70	27	9
73	73	73	36	4
74	95	53	38	8
75	88	57	38	7
76	104	53	34	8
77	80	65	35	9
78	85	61	35	8
79	96	51	37	9
80	76	54	44	11
81	96	60	31	11
82	79	66	34	5
83	110	43	37	14
84	112	57	27	11
85	96	73	24	10
86	111	45	33	9
87	89	88	21	9
88	111	49	30	8
89	68	53	44	6
90	74	66	31	12
91	83	48	38	12
92	59	57	45	9
93	98	73	21	12
94	102	46	32	6
95	79	73	26	8
96	65	49	47	14
97	68	51	43	13
98	69	61	35	17
99	63	56	41	10
100	64	48	46	8
101	100	48	29	8
102	68	51	40	6
103	88	46	34	6
104	73	57	33	8
105	117	38	30	7
106	68	50	39	9
107	79	54	31	16
108	63	57	36	9
109	91	45	31	7
110	120	52	20	9
111	78	64	25	7
112	98	45	28	8
113	57	49	43	9
114	106	34	33	12
115	89	37	36	8
116	79	51	29	9
117	90	36	35	10
118	61	58	32	8
119	87	49	26	5
120	72	67	22	10
121	86	36	34	13
122	61	46	37	8
123	80	44	29	4
124	64	49	32	13
125	89	42	26	10
126	77	42	30	4
127	61	61	26	11
128	55	51	34	8
129	66	38	38	12
130	50	41	40	9
131	48	45	35	7
132	90	40	21	12
133	53	46	31	15
134	92	30	27	7
135	58	44	27	10
136	75	37	24	8
137	62	53	20	13
138	72	35	26	7
139	105	27	22	7
140	60	38	26	9
141	65	30	30	7
142	66	33	26	8
143	45	41	30	7
144	50	32	32	9
145	51	31	31	10
146	52	32	27	9
147	41	35	31	11
148	79	25	22	10
149	52	34	21	8
150	33	32	29	7
