Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	11
no_item_types	50
no_items	2181
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	60	49	1	41
2	59	39	1	42
3	54	38	1	39
4	51	39	1	42
5	49	37	1	39
6	50	36	1	45
7	45	35	1	45
8	46	32	1	39
9	39	36	1	41
10	46	27	1	40
11	38	32	1	48
12	38	30	1	45
13	34	33	1	60
14	35	31	1	45
15	40	27	1	45
16	35	30	1	52
17	56	18	1	44
18	42	22	1	37
19	43	21	1	39
20	56	16	1	55
21	47	19	1	56
22	40	22	1	38
23	44	19	1	54
24	32	26	1	44
25	33	25	1	44
26	41	20	1	32
27	29	28	1	40
28	60	13	1	41
29	34	22	1	44
30	49	15	1	53
31	55	13	1	48
32	43	16	1	42
33	35	18	1	36
34	37	17	1	36
35	48	13	1	40
36	30	20	1	41
37	27	21	1	43
38	40	14	1	52
39	39	14	1	51
40	27	18	1	32
41	28	15	1	49
42	27	15	1	34
43	22	18	1	43
44	23	17	1	49
45	21	16	1	43
46	21	12	1	38
47	18	14	1	44
48	16	14	1	54
49	15	13	1	40
50	12	10	1	37
