Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	3
no_item_types	30
no_items	1775
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	109	93	72	54
2	115	72	64	53
3	102	69	65	47
4	98	65	62	63
5	92	78	53	64
6	118	66	47	65
7	91	83	48	56
8	89	78	50	70
9	107	60	49	54
10	91	58	57	62
11	113	80	29	67
12	75	58	58	48
13	86	71	41	57
14	94	66	39	59
15	100	81	27	59
16	73	65	46	56
17	95	67	32	75
18	70	67	42	68
19	119	45	36	48
20	62	59	52	69
21	60	59	46	71
22	84	81	23	53
23	112	48	28	73
24	75	54	35	50
25	54	52	50	63
26	99	56	25	64
27	64	53	32	39
28	77	49	25	58
29	51	42	28	59
30	49	32	30	51
