Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	139
no_item_types	900
no_items	1276
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	107	96	80	1
2	109	92	78	1
3	119	99	66	1
4	109	96	74	1
5	111	86	79	1
6	118	94	67	1
7	111	80	79	3
8	100	91	76	2
9	117	96	61	1
10	101	87	77	2
11	94	92	78	1
12	110	90	66	2
13	118	89	62	1
14	120	78	68	1
15	106	80	75	3
16	105	81	74	2
17	109	78	74	1
18	97	82	78	2
19	101	100	61	1
20	104	97	61	1
21	107	87	65	2
22	109	76	73	1
23	106	78	73	1
24	119	85	59	3
25	120	74	67	1
26	105	87	65	1
27	99	97	61	1
28	115	76	67	1
29	112	100	52	1
30	120	78	62	1
31	115	74	68	2
32	111	73	71	1
33	96	85	70	2
34	100	84	68	2
35	120	72	66	1
36	108	91	58	1
37	97	78	75	2
38	111	73	70	1
39	99	95	60	1
40	98	81	71	1
41	93	78	77	1
42	100	77	72	1
43	118	82	57	1
44	101	80	68	1
45	118	75	62	1
46	109	80	62	1
47	101	99	53	1
48	109	73	65	1
49	94	90	61	2
50	109	86	55	2
51	114	85	53	2
52	106	72	67	1
53	118	92	47	1
54	94	83	65	1
55	118	74	58	2
56	114	74	60	1
57	90	77	73	1
58	100	81	62	1
59	112	85	52	1
60	96	92	54	1
61	102	79	59	1
62	105	98	46	2
63	88	80	67	1
64	83	80	71	2
65	95	86	57	2
66	113	71	58	3
67	107	70	62	2
68	105	94	47	2
69	115	66	61	1
70	100	69	67	1
71	81	79	72	1
72	111	78	53	1
73	98	73	64	3
74	86	76	70	2
75	115	81	49	2
76	115	79	50	3
77	84	75	72	1
78	113	87	46	1
79	112	72	56	1
80	103	84	52	1
81	82	77	71	4
82	100	83	54	1
83	98	76	60	2
84	112	65	61	1
85	87	81	63	2
86	80	78	71	1
87	115	80	48	1
88	90	71	69	1
89	103	71	60	1
90	87	74	68	1
91	93	77	61	1
92	83	75	70	2
93	105	90	46	1
94	94	69	67	1
95	90	79	61	1
96	92	69	68	1
97	110	74	53	2
98	114	64	59	1
99	103	99	42	2
100	95	79	57	1
101	99	77	56	1
102	99	78	55	2
103	95	72	62	1
104	89	72	66	3
105	94	70	64	1
106	119	61	58	1
107	100	100	42	1
108	98	72	59	2
109	105	66	60	2
110	117	71	50	2
111	91	80	57	2
112	88	70	67	1
113	89	76	61	2
114	110	75	50	1
115	115	94	38	1
116	114	60	60	1
117	118	79	44	1
118	99	75	55	1
119	106	70	55	1
120	116	66	53	1
121	84	73	66	2
122	95	92	46	1
123	113	79	45	1
124	118	83	41	1
125	109	80	46	1
126	108	77	48	1
127	97	82	50	1
128	78	76	67	1
129	93	80	53	1
130	79	71	70	1
131	77	77	66	1
132	92	77	55	1
133	78	78	64	2
134	98	63	63	2
135	76	74	69	2
136	104	91	41	1
137	84	71	65	2
138	97	70	57	1
139	77	75	67	1
140	80	78	62	1
141	120	63	51	1
142	102	99	38	2
143	115	68	49	3
144	114	76	44	3
145	103	66	56	2
146	117	75	43	2
147	103	62	59	2
148	97	76	51	1
149	97	64	60	1
150	114	77	42	1
151	74	71	70	1
152	95	92	42	1
153	91	65	62	1
154	79	68	68	1
155	103	68	52	1
156	93	89	44	1
157	100	70	52	1
158	95	66	58	2
159	79	78	59	1
160	110	60	55	1
161	99	94	39	2
162	75	71	68	1
163	104	77	45	1
164	86	65	64	2
165	96	69	54	1
166	80	72	62	1
167	97	92	40	1
168	83	68	63	1
