Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	10
Problem-ID	133
no_item_types	657
no_items	1419
CONTAINER_DATA (l,w,h)	432	79	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	49	1	1
2	53	50	1	2
3	56	47	1	3
4	53	49	1	4
5	58	44	1	2
6	54	47	1	3
7	55	46	1	2
8	54	45	1	2
9	50	48	1	2
10	57	42	1	2
11	52	46	1	1
12	49	48	1	2
13	50	47	1	1
14	51	46	1	4
15	58	40	1	1
16	59	38	1	2
17	56	40	1	2
18	49	45	1	5
19	50	44	1	1
20	57	38	1	3
21	58	37	1	2
22	51	42	1	2
23	56	38	1	1
24	46	46	1	1
25	60	35	1	6
26	55	38	1	1
27	53	39	1	2
28	60	34	1	2
29	46	44	1	4
30	53	38	1	2
31	49	41	1	3
32	57	35	1	3
33	51	39	1	1
34	45	44	1	1
35	60	33	1	1
36	46	43	1	4
37	47	42	1	2
38	56	35	1	2
39	49	40	1	1
40	50	39	1	3
41	54	36	1	3
42	46	42	1	3
43	55	35	1	1
44	49	39	1	5
45	45	42	1	2
46	54	35	1	1
47	46	41	1	2
48	49	38	1	2
49	50	37	1	4
50	43	43	1	2
51	45	41	1	2
52	46	40	1	1
53	52	35	1	1
54	53	34	1	1
55	50	36	1	1
56	46	39	1	4
57	51	35	1	2
58	48	37	1	1
59	49	36	1	1
60	50	35	1	5
61	58	30	1	3
62	47	37	1	2
63	56	31	1	8
64	51	34	1	2
65	48	36	1	2
66	42	41	1	1
67	43	40	1	3
68	44	39	1	3
69	52	33	1	3
70	55	31	1	3
71	50	34	1	3
72	53	32	1	3
73	47	36	1	3
74	51	33	1	2
75	42	40	1	3
76	56	30	1	1
77	48	35	1	1
78	42	40	1	1
79	56	30	1	2
80	45	37	1	2
81	41	40	1	2
82	42	39	1	1
83	43	38	1	3
84	51	32	1	1
85	58	28	1	4
86	54	30	1	3
87	60	27	1	1
88	49	33	1	3
89	46	35	1	2
90	41	39	1	1
91	47	34	1	1
92	55	29	1	1
93	59	27	1	1
94	51	31	1	2
95	49	32	1	1
96	54	29	1	2
97	58	27	1	2
98	54	29	1	3
99	46	34	1	1
100	41	38	1	1
101	42	37	1	1
102	47	33	1	1
103	48	32	1	4
104	59	26	1	4
105	45	34	1	3
106	49	31	1	1
107	41	37	1	3
108	56	27	1	3
109	42	36	1	1
110	43	35	1	1
111	48	31	1	1
112	45	33	1	2
113	57	26	1	3
114	40	37	1	3
115	41	36	1	4
116	59	25	1	2
117	46	32	1	1
118	42	35	1	1
119	49	30	1	4
120	44	33	1	3
121	50	29	1	1
122	39	37	1	2
123	48	30	1	1
124	40	36	1	2
125	41	35	1	1
126	53	27	1	2
127	42	34	1	4
128	46	31	1	5
129	47	30	1	2
130	38	37	1	3
131	54	26	1	4
132	39	36	1	5
133	56	25	1	1
134	50	28	1	4
135	40	35	1	3
136	45	31	1	1
137	48	29	1	3
138	58	24	1	1
139	42	33	1	1
140	46	30	1	1
141	43	32	1	3
142	49	28	1	2
143	38	36	1	2
144	44	31	1	1
145	47	29	1	3
146	40	34	1	2
147	59	23	1	1
148	54	25	1	3
149	50	27	1	1
150	48	28	1	1
151	56	24	1	1
152	43	31	1	4
153	37	36	1	2
154	38	35	1	2
155	53	25	1	2
156	60	22	1	2
157	40	33	1	2
158	47	28	1	2
159	57	23	1	4
160	52	25	1	2
161	50	26	1	4
162	59	22	1	3
163	36	36	1	1
164	37	35	1	1
165	38	34	1	2
166	39	33	1	3
167	51	25	1	3
168	49	26	1	1
169	53	24	1	3
170	41	31	1	3
171	47	27	1	2
172	45	28	1	1
173	38	33	1	2
174	39	32	1	1
175	43	29	1	2
176	40	31	1	1
177	59	21	1	1
178	44	28	1	3
179	41	30	1	1
180	36	34	1	3
181	51	24	1	2
182	47	26	1	2
183	37	33	1	1
184	58	21	1	2
185	42	29	1	1
186	38	32	1	1
187	39	31	1	3
188	43	28	1	4
189	48	25	1	4
190	57	21	1	4
191	46	26	1	2
192	44	27	1	1
193	36	33	1	1
194	44	27	1	3
195	59	20	1	3
196	42	28	1	3
197	47	25	1	2
198	51	23	1	2
199	45	26	1	1
200	53	22	1	1
201	43	27	1	2
202	40	29	1	4
203	34	34	1	2
204	35	33	1	2
205	36	32	1	2
206	50	23	1	2
207	44	26	1	1
208	38	30	1	1
209	49	23	1	2
210	34	33	1	5
211	59	19	1	2
212	35	32	1	1
213	40	28	1	2
214	35	32	1	1
215	36	31	1	1
216	53	21	1	1
217	41	27	1	3
218	46	24	1	1
219	48	23	1	3
220	38	29	1	1
221	50	22	1	2
222	42	26	1	4
223	52	21	1	1
224	35	31	1	2
225	36	30	1	1
226	49	22	1	1
227	43	25	1	1
228	37	29	1	3
229	46	23	1	2
230	48	22	1	2
231	33	32	1	2
232	34	31	1	3
233	39	27	1	2
234	50	21	1	1
235	42	25	1	3
236	35	30	1	3
237	36	29	1	3
238	58	18	1	3
239	52	20	1	4
240	40	26	1	3
241	37	28	1	3
242	45	23	1	3
243	49	21	1	4
244	38	27	1	1
245	33	31	1	1
246	34	30	1	2
247	35	29	1	3
248	39	26	1	2
249	46	22	1	2
250	44	23	1	3
251	42	24	1	3
252	36	28	1	3
253	48	21	1	5
254	50	20	1	1
255	37	27	1	2
256	33	30	1	1
257	45	22	1	2
258	33	30	1	1
259	43	23	1	2
