Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	8
Problem-ID	102
no_item_types	474
no_items	1345
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	58	49	1	2
2	54	48	1	5
3	51	49	1	2
4	52	47	1	3
5	58	42	1	3
6	60	40	1	3
7	51	47	1	4
8	57	42	1	2
9	58	41	1	3
10	49	47	1	3
11	59	39	1	2
12	50	46	1	4
13	60	38	1	3
14	50	45	1	2
15	57	39	1	3
16	59	37	1	1
17	49	44	1	4
18	56	38	1	3
19	48	44	1	3
20	49	43	1	6
21	55	38	1	3
22	52	40	1	3
23	56	37	1	1
24	48	43	1	1
25	49	42	1	1
26	55	37	1	2
27	46	44	1	2
28	53	38	1	1
29	49	41	1	2
30	54	37	1	4
31	57	35	1	2
32	60	33	1	2
33	46	43	1	1
34	49	40	1	1
35	54	36	1	3
36	57	34	1	6
37	45	43	1	2
38	48	40	1	5
39	53	36	1	2
40	59	32	1	4
41	55	34	1	3
42	53	35	1	2
43	46	40	1	3
44	51	36	1	3
45	47	39	1	2
46	48	38	1	4
47	50	36	1	3
48	46	39	1	3
49	56	32	1	3
50	59	30	1	3
51	45	39	1	3
52	46	38	1	1
53	54	32	1	2
54	49	35	1	4
55	57	30	1	1
56	46	37	1	4
57	47	36	1	2
58	51	33	1	2
59	43	39	1	2
60	54	31	1	3
61	49	34	1	2
62	52	32	1	4
63	47	35	1	1
64	56	29	1	1
65	49	33	1	2
66	52	31	1	2
67	44	36	1	7
68	54	29	1	3
69	40	39	1	1
70	52	30	1	4
71	43	36	1	3
72	53	29	1	1
73	40	38	1	2
74	49	31	1	3
75	41	37	1	3
76	43	35	1	3
77	44	34	1	2
78	45	33	1	1
79	55	27	1	1
80	45	33	1	3
81	41	36	1	2
82	59	25	1	1
83	43	34	1	3
84	52	28	1	3
85	56	26	1	3
86	44	33	1	3
87	50	29	1	2
88	45	32	1	3
89	53	27	1	5
90	57	25	1	3
91	49	29	1	2
92	43	33	1	3
93	47	30	1	3
94	38	37	1	3
95	39	36	1	2
96	54	26	1	5
97	56	25	1	3
98	45	31	1	2
99	41	34	1	4
100	46	30	1	3
101	60	23	1	4
102	49	28	1	3
103	39	35	1	2
