Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	2
Problem-ID	65
no_item_types	200
no_items	1241
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	98	96	76	3
2	109	76	73	7
3	101	93	64	4
4	103	84	69	2
5	109	80	68	5
6	98	90	67	9
7	114	80	64	7
8	105	77	72	2
9	89	82	78	4
10	107	84	61	11
11	95	87	66	12
12	93	86	67	8
13	88	82	74	13
14	102	100	49	8
15	109	76	59	6
16	97	74	67	5
17	111	80	53	9
18	88	74	72	6
19	82	80	71	3
20	90	77	67	6
21	108	78	54	4
22	99	68	67	11
23	112	84	46	6
24	100	74	57	7
25	111	62	61	7
26	80	78	66	8
27	98	75	55	6
28	79	75	68	9
29	85	80	59	3
30	97	72	57	7
31	118	93	36	8
32	106	73	49	7
33	89	85	50	4
34	78	71	68	6
35	98	67	56	5
36	100	73	50	6
37	80	72	63	7
38	96	65	58	6
39	98	63	58	7
40	95	79	47	7
41	101	71	49	4
42	86	78	52	5
43	104	58	57	4
44	95	77	47	4
45	83	69	60	7
46	108	66	48	6
47	115	61	47	5
48	90	83	44	3
49	79	76	54	5
50	80	79	51	5
51	90	83	43	10
52	93	74	46	5
53	92	86	40	6
54	104	79	38	10
55	85	79	46	5
56	108	71	40	4
57	80	75	51	9
58	92	77	43	8
59	79	78	48	6
60	119	72	34	7
61	97	66	45	8
62	76	74	50	5
63	88	71	45	4
64	84	76	44	6
65	92	62	49	3
66	89	87	36	6
67	68	64	63	5
68	107	61	42	12
69	80	68	50	3
70	100	66	41	9
71	82	76	43	6
72	118	54	42	6
73	103	53	48	7
74	73	72	49	12
75	77	76	42	8
76	102	83	29	3
77	95	71	36	10
78	107	61	37	6
79	76	72	44	5
80	82	75	39	9
81	117	89	23	5
82	87	68	40	7
83	89	56	47	6
84	106	91	24	7
85	96	56	43	10
86	69	67	50	7
87	115	69	29	4
88	79	63	46	6
89	95	68	35	8
90	74	58	52	6
91	116	53	36	5
92	91	54	45	7
93	100	56	38	7
94	112	95	20	3
95	93	87	26	6
96	95	58	38	6
97	89	65	36	5
98	96	59	36	6
99	98	52	40	4
100	89	76	30	6
101	86	71	33	7
102	112	59	30	6
103	95	61	34	3
104	114	67	25	6
105	100	56	34	6
106	96	90	22	7
107	80	72	33	5
108	87	52	42	6
109	78	63	38	9
110	108	85	20	5
111	92	79	25	4
112	81	56	40	6
113	77	76	31	4
114	116	78	20	6
115	110	71	23	5
116	86	58	36	6
117	93	47	41	9
118	91	53	37	5
119	65	63	43	10
120	66	55	48	8
121	76	66	34	4
122	113	50	30	4
123	65	57	45	7
124	118	38	37	11
125	76	56	38	5
126	76	51	41	3
127	73	70	31	9
128	75	57	37	5
129	62	55	46	10
130	67	52	45	2
131	75	58	36	7
132	86	59	29	8
133	100	63	23	7
134	75	48	40	8
135	76	45	42	3
136	60	54	44	4
137	79	44	41	4
138	97	48	30	9
139	94	57	26	8
140	59	49	48	7
141	60	59	39	4
142	93	74	20	7
143	84	54	30	9
144	68	50	40	9
145	68	65	30	6
146	88	42	35	11
147	66	56	34	5
148	90	45	31	9
149	74	48	35	4
150	62	51	39	9
151	118	45	23	8
152	85	54	26	6
153	120	43	23	7
154	63	56	33	12
155	64	43	42	3
156	69	54	31	2
157	70	53	30	5
158	73	47	32	3
159	76	38	38	4
160	68	62	26	8
161	71	69	22	5
162	63	55	31	4
163	71	63	24	4
164	90	37	32	3
165	79	42	31	3
166	93	39	28	6
167	119	34	25	4
168	63	44	36	10
169	86	40	29	9
170	75	39	34	7
171	105	43	22	7
172	66	39	38	5
173	109	37	24	2
174	68	50	28	6
175	65	52	27	7
176	66	39	35	10
177	60	60	25	6
178	72	46	27	7
179	81	47	22	3
180	61	46	28	5
181	53	42	35	5
182	60	40	32	5
183	88	42	20	8
184	72	48	21	3
185	66	37	27	6
186	54	37	33	10
187	60	41	26	5
188	66	35	26	5
189	79	36	21	7
190	46	37	34	3
191	57	34	29	5
192	58	37	26	4
193	40	37	36	4
194	48	37	30	4
195	45	40	26	5
196	69	32	20	9
197	43	33	31	2
198	44	37	27	6
199	45	33	28	9
200	40	34	30	11
