Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	10
Problem-ID	60
no_item_types	145
no_items	1408
CONTAINER_DATA (l,w,h)	432	79	1
ITEMS_DATA:
Type	x	y	z	no_items
1	58	49	1	13
2	57	45	1	9
3	56	45	1	12
4	56	44	1	11
5	58	39	1	6
6	50	45	1	9
7	54	41	1	9
8	50	44	1	13
9	47	45	1	9
10	46	45	1	10
11	60	33	1	11
12	48	41	1	11
13	49	40	1	10
14	47	41	1	8
15	58	33	1	12
16	48	39	1	6
17	51	36	1	13
18	45	40	1	10
19	47	37	1	12
20	44	38	1	9
21	44	37	1	11
22	48	33	1	5
23	41	37	1	7
24	53	28	1	12
25	54	27	1	14
26	53	27	1	7
27	50	28	1	10
28	46	30	1	13
29	37	37	1	7
30	40	34	1	10
31	59	23	1	9
32	45	30	1	7
33	48	28	1	5
34	37	36	1	20
35	38	35	1	8
36	43	30	1	4
37	58	22	1	5
38	49	26	1	9
39	45	28	1	9
40	58	21	1	9
41	56	21	1	4
42	47	25	1	5
43	37	31	1	4
44	35	32	1	9
45	36	31	1	13
46	44	25	1	9
47	55	20	1	5
48	35	31	1	8
49	45	24	1	11
50	43	25	1	9
51	46	23	1	8
52	39	27	1	10
53	50	21	1	8
54	40	26	1	11
55	47	22	1	12
56	34	30	1	8
57	53	19	1	8
58	50	20	1	6
59	54	18	1	4
60	36	27	1	7
61	32	30	1	10
62	48	20	1	11
63	31	30	1	11
64	36	25	1	6
65	31	29	1	10
66	39	23	1	11
67	32	28	1	8
68	47	19	1	10
69	34	26	1	7
70	49	18	1	7
71	38	23	1	6
72	58	15	1	6
73	31	28	1	9
74	36	24	1	10
75	33	26	1	13
76	37	23	1	12
77	60	14	1	14
78	30	28	1	9
79	32	26	1	9
80	33	25	1	10
81	58	14	1	17
82	33	23	1	10
83	29	26	1	16
84	39	19	1	12
85	33	22	1	7
86	29	25	1	7
87	38	19	1	16
88	40	18	1	6
89	30	24	1	11
90	44	16	1	8
91	32	20	1	12
92	45	14	1	14
93	34	18	1	13
94	30	20	1	5
95	25	24	1	9
96	39	15	1	18
97	45	13	1	14
98	26	22	1	6
99	28	20	1	14
100	43	13	1	11
101	31	18	1	6
102	25	22	1	8
103	42	13	1	11
104	34	16	1	6
105	35	15	1	12
106	26	20	1	10
107	23	22	1	10
108	36	14	1	15
109	50	10	1	13
110	25	20	1	11
111	31	16	1	4
112	23	21	1	10
113	30	16	1	13
114	24	20	1	14
115	40	12	1	9
116	30	16	1	5
117	46	10	1	4
118	27	17	1	13
119	24	19	1	8
120	41	11	1	9
121	26	17	1	7
122	22	20	1	7
123	27	16	1	7
124	24	18	1	9
125	27	15	1	12
126	22	18	1	8
127	33	12	1	7
128	38	10	1	7
129	27	14	1	9
130	24	15	1	10
131	20	18	1	8
132	20	17	1	18
133	28	12	1	9
134	28	11	1	11
135	19	16	1	13
136	17	17	1	9
137	18	16	1	13
138	21	13	1	9
139	24	11	1	7
140	18	14	1	11
141	19	13	1	12
142	17	13	1	10
143	18	12	1	17
144	19	11	1	16
145	13	13	1	13
