Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	88
no_item_types	341
no_items	2186
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	60	46	1	6
2	56	45	1	7
3	60	40	1	10
4	51	47	1	6
5	57	42	1	6
6	51	46	1	9
7	58	40	1	7
8	55	42	1	7
9	60	38	1	6
10	57	40	1	2
11	48	47	1	5
12	55	41	1	5
13	47	47	1	10
14	50	44	1	7
15	58	37	1	6
16	58	36	1	10
17	51	40	1	5
18	56	36	1	6
19	49	41	1	6
20	50	40	1	6
21	46	42	1	6
22	55	35	1	8
23	57	33	1	6
24	53	35	1	8
25	56	33	1	7
26	44	42	1	7
27	51	36	1	7
28	48	38	1	5
29	48	37	1	9
30	52	34	1	8
31	53	33	1	4
32	48	36	1	6
33	42	41	1	5
34	48	35	1	5
35	43	39	1	8
36	44	38	1	10
37	46	36	1	5
38	43	38	1	5
39	48	34	1	10
40	54	30	1	3
41	47	34	1	7
42	55	29	1	6
43	59	27	1	6
44	48	33	1	8
45	49	32	1	5
46	56	28	1	5
47	49	32	1	3
48	44	35	1	5
49	53	29	1	6
50	59	26	1	6
51	41	37	1	10
52	53	28	1	5
53	40	37	1	7
54	43	34	1	10
55	47	31	1	7
56	50	29	1	4
57	39	37	1	6
58	42	34	1	11
59	52	27	1	5
60	54	26	1	6
61	56	25	1	10
62	46	30	1	5
63	43	32	1	9
64	47	29	1	11
65	40	34	1	6
66	52	26	1	9
67	54	25	1	7
68	50	27	1	6
69	42	32	1	5
70	38	35	1	9
71	41	32	1	9
72	45	29	1	9
73	42	31	1	6
74	38	34	1	8
75	39	33	1	8
76	44	29	1	4
77	53	24	1	4
78	36	35	1	8
79	50	25	1	3
80	39	32	1	5
81	48	26	1	7
82	41	30	1	10
83	47	26	1	8
84	37	33	1	5
85	38	32	1	9
86	55	22	1	7
87	39	31	1	8
88	50	24	1	4
89	35	34	1	4
90	36	33	1	5
91	37	32	1	7
92	38	31	1	5
