Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	102
no_item_types	60
no_items	1363
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	109	82	75	17
2	97	94	73	22
3	106	76	71	19
4	85	84	72	22
5	103	76	64	24
6	96	82	59	19
7	95	70	62	17
8	84	69	66	20
9	83	71	62	16
10	83	76	57	18
11	75	75	63	26
12	103	76	44	22
13	91	87	43	38
14	89	77	46	18
15	109	57	50	26
16	91	57	57	24
17	97	69	41	28
18	103	97	27	27
19	91	81	36	20
20	73	64	55	18
21	86	70	42	16
22	86	76	38	26
23	91	76	35	17
24	98	52	44	26
25	98	88	26	27
26	79	64	40	22
27	105	49	35	13
28	88	67	30	22
29	103	54	31	25
30	72	55	43	21
31	75	62	36	20
32	71	48	47	21
33	98	79	20	30
34	75	49	42	30
35	80	66	29	25
36	90	83	20	19
37	60	55	45	25
38	111	49	26	25
39	78	58	30	21
40	97	48	29	32
41	71	67	27	22
42	90	43	33	23
43	60	51	41	27
44	71	55	32	28
45	74	42	40	18
46	88	39	35	23
47	86	51	27	24
48	61	48	39	18
49	61	47	39	26
50	73	46	33	21
51	57	44	42	23
52	93	47	22	26
53	54	49	36	22
54	119	25	21	19
55	73	37	23	23
56	48	36	31	24
57	71	30	22	21
58	38	37	29	19
59	79	25	20	19
60	49	25	21	33
