Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	77
no_item_types	299
no_items	1193
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	120	98	74	2
2	115	98	63	4
3	118	98	57	3
4	102	100	62	2
5	99	91	70	3
6	117	88	60	1
7	104	92	63	6
8	108	84	66	3
9	104	86	65	5
10	113	75	68	4
11	109	74	70	7
12	107	73	70	7
13	94	88	66	6
14	103	91	58	5
15	93	91	62	4
16	92	86	66	7
17	90	78	74	6
18	99	86	61	3
19	114	100	45	5
20	109	92	51	3
21	117	87	49	4
22	100	93	53	1
23	84	79	74	3
24	93	89	59	2
25	89	78	70	5
26	97	86	58	4
27	96	90	55	5
28	109	68	64	4
29	115	77	53	3
30	94	78	64	2
31	88	75	70	5
32	92	74	67	6
33	99	99	46	5
34	91	76	65	3
35	113	76	52	6
36	89	82	61	4
37	99	77	58	3
38	97	77	58	6
39	98	72	61	3
40	113	95	40	1
41	120	65	55	3
42	120	99	36	5
43	111	98	39	2
44	116	69	53	6
45	97	80	54	3
46	104	66	61	7
47	87	78	61	4
48	78	73	72	4
49	79	73	71	7
50	112	73	50	7
51	80	79	64	5
52	78	73	71	1
53	92	87	50	5
54	92	82	53	4
55	119	67	50	6
56	113	88	40	3
57	106	63	59	4
58	76	76	68	4
59	98	69	57	5
60	104	74	50	3
61	90	71	60	4
62	98	64	61	3
63	102	69	54	5
64	94	68	59	1
65	98	93	41	1
66	99	85	44	4
67	82	76	59	2
68	74	73	68	1
69	108	69	49	5
70	111	64	51	4
71	89	70	58	4
72	99	91	40	3
73	98	73	50	3
74	102	71	49	4
75	85	70	58	4
76	93	80	46	3
77	77	71	62	2
78	88	80	48	3
79	96	65	54	4
80	90	81	46	8
81	109	68	45	6
82	70	69	69	8
83	100	83	40	4
84	93	78	45	4
85	84	68	57	6
86	97	68	49	8
87	86	67	56	3
88	80	73	54	6
89	83	64	59	2
90	114	56	49	6
91	118	66	40	5
92	85	69	53	5
93	87	68	52	8
94	98	64	48	4
95	94	83	38	3
96	112	71	37	5
97	78	72	51	5
98	119	65	37	5
99	73	72	54	8
100	105	73	37	3
101	80	62	57	2
102	107	67	38	5
103	118	72	32	2
104	104	52	50	5
105	95	71	40	5
106	93	69	42	2
107	84	58	55	2
108	113	81	29	3
109	100	55	48	2
110	89	57	52	5
111	116	84	27	5
112	91	84	34	4
113	91	81	35	3
114	99	76	34	3
115	120	66	32	2
116	90	55	51	4
117	75	67	50	9
118	105	77	31	5
119	84	67	44	8
120	81	71	43	4
121	118	65	32	5
122	78	56	56	5
123	89	67	41	5
124	92	68	39	6
125	84	63	46	3
126	76	76	42	2
127	108	59	38	2
128	80	63	48	4
129	66	62	59	2
130	89	53	51	3
131	99	51	47	3
132	87	68	40	4
133	112	51	41	4
134	94	69	36	4
135	83	70	40	6
136	120	84	23	3
137	96	73	33	4
138	119	67	29	5
139	99	80	29	2
140	74	73	42	6
141	90	86	29	3
142	98	69	33	6
143	96	58	40	6
144	97	69	33	2
145	70	63	50	4
146	73	58	52	6
147	110	47	42	3
148	67	66	49	2
149	102	96	22	2
150	76	64	44	2
151	78	75	36	3
152	84	56	44	5
153	90	51	45	6
154	94	61	36	2
155	98	60	35	3
156	90	60	38	5
157	73	54	52	6
158	95	63	34	3
159	104	78	25	1
160	66	61	50	2
161	110	63	29	5
162	112	49	36	4
163	112	64	27	5
164	96	83	24	3
165	91	50	42	8
166	69	53	52	7
167	97	56	35	2
168	81	73	32	3
169	80	62	38	8
170	81	72	32	4
171	99	94	20	1
172	92	47	43	2
173	119	41	38	2
174	99	62	30	3
175	107	44	39	10
176	74	67	37	3
177	113	47	34	1
178	100	53	34	3
179	89	77	26	2
180	74	65	37	2
181	59	58	52	2
182	78	71	32	6
183	82	54	40	2
184	64	53	52	4
185	82	61	35	3
186	74	62	38	2
187	70	62	40	4
188	76	67	34	5
189	94	51	36	2
190	77	54	41	5
191	63	61	44	7
192	89	78	24	3
193	88	51	37	6
194	87	53	36	3
195	75	69	32	3
196	88	57	33	2
197	98	67	25	5
198	68	56	43	6
199	87	81	23	5
200	72	62	36	2
201	120	38	35	5
202	65	50	49	2
203	82	51	38	3
204	79	50	40	2
205	85	44	42	3
206	60	51	50	1
207	65	49	48	3
208	60	54	47	3
209	102	74	20	8
210	60	54	46	1
211	68	59	37	2
212	91	50	32	1
213	95	49	31	3
214	102	56	25	6
215	94	43	35	5
216	80	52	34	5
217	63	59	38	6
218	74	45	42	5
219	90	44	35	3
220	80	55	31	6
221	90	60	25	3
222	69	45	43	4
223	60	49	45	6
224	83	59	27	2
225	76	42	40	2
226	114	43	26	4
227	72	45	39	5
228	76	55	30	5
229	87	45	32	7
230	114	54	20	5
231	75	60	27	5
232	93	42	31	3
233	82	49	30	9
234	71	47	36	3
235	61	53	37	3
236	66	43	42	6
237	82	44	33	3
238	97	55	22	3
239	81	41	35	3
240	67	48	36	3
241	78	39	38	6
242	75	44	35	2
243	77	62	24	4
244	66	66	26	9
245	66	54	30	3
246	53	52	38	4
247	105	32	31	5
248	91	40	28	4
249	67	55	27	4
250	73	40	34	2
251	72	41	33	3
252	78	40	31	3
253	104	34	27	6
254	60	44	36	4
255	50	45	41	2
256	54	53	32	5
257	55	43	38	6
258	57	54	29	4
259	55	48	33	4
260	91	33	29	3
261	93	36	26	2
262	48	46	39	4
263	52	42	39	4
264	76	48	23	6
265	97	31	27	3
266	72	34	33	3
267	73	46	24	5
268	98	30	27	2
269	48	41	40	1
270	61	58	22	4
271	84	37	25	2
272	62	52	24	5
273	62	40	31	4
274	63	53	23	4
275	48	42	37	6
276	85	30	29	4
277	46	43	37	4
278	71	36	28	1
279	55	50	26	3
280	77	42	22	5
281	49	38	37	8
282	52	42	31	5
283	43	42	36	5
284	64	39	25	3
285	49	44	26	2
286	53	34	31	3
287	48	35	33	4
288	74	34	21	5
289	56	32	28	4
290	62	30	26	1
291	44	37	27	5
292	38	37	31	3
293	47	34	26	7
294	65	30	21	3
295	39	33	30	4
296	48	31	25	5
297	36	30	30	3
298	40	37	20	3
299	37	30	25	2
