Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	11
Problem-ID	85
no_item_types	40
no_items	2100
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	52	45	1	54
2	46	46	1	55
3	52	39	1	62
4	50	40	1	49
5	51	39	1	47
6	51	35	1	60
7	41	37	1	51
8	43	35	1	51
9	54	27	1	47
10	44	29	1	59
11	58	22	1	47
12	47	27	1	55
13	40	28	1	55
14	46	23	1	46
15	47	22	1	47
16	34	29	1	52
17	33	26	1	48
18	30	28	1	51
19	41	20	1	56
20	38	21	1	53
21	36	22	1	54
22	35	22	1	62
23	54	14	1	45
24	51	14	1	53
25	47	15	1	53
26	36	18	1	50
27	32	20	1	63
28	30	20	1	51
29	35	16	1	58
30	24	22	1	38
31	27	19	1	55
32	30	17	1	57
33	28	15	1	42
34	23	17	1	60
35	27	11	1	52
36	17	16	1	39
37	20	13	1	62
38	19	13	1	50
39	15	14	1	57
40	21	10	1	54
