Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	80
no_item_types	269
no_items	2160
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	44	1	9
2	56	46	1	8
3	57	45	1	8
4	56	45	1	6
5	56	44	1	10
6	54	43	1	9
7	57	40	1	8
8	49	46	1	12
9	57	39	1	7
10	47	47	1	5
11	50	44	1	11
12	47	46	1	9
13	47	43	1	6
14	48	41	1	12
15	59	33	1	4
16	47	41	1	3
17	48	40	1	8
18	58	32	1	6
19	50	36	1	5
20	54	33	1	8
21	50	35	1	7
22	46	38	1	6
23	48	36	1	10
24	50	34	1	10
25	43	39	1	3
26	52	32	1	8
27	47	35	1	7
28	41	40	1	4
29	51	32	1	6
30	44	37	1	8
31	48	33	1	9
32	44	36	1	14
33	42	37	1	3
34	43	36	1	7
35	45	34	1	12
36	46	33	1	6
37	41	37	1	6
38	44	34	1	7
39	53	28	1	8
40	39	38	1	11
41	40	37	1	7
42	42	35	1	5
43	43	34	1	8
44	47	31	1	11
45	44	33	1	6
46	57	25	1	8
47	54	26	1	8
48	42	33	1	7
49	51	27	1	5
50	44	31	1	2
51	40	34	1	8
52	59	23	1	13
53	41	33	1	9
54	50	27	1	6
55	45	30	1	7
56	48	28	1	13
57	46	29	1	6
58	37	36	1	10
59	40	33	1	10
60	45	29	1	6
61	48	27	1	6
62	43	30	1	15
63	39	33	1	6
64	44	29	1	8
65	49	26	1	3
66	41	31	1	10
67	47	27	1	9
68	50	25	1	4
69	40	31	1	7
70	51	24	1	9
71	38	32	1	13
72	39	31	1	7
73	43	28	1	6
74	35	34	1	14
75	36	33	1	10
76	37	32	1	7
77	56	21	1	3
78	45	26	1	5
79	35	33	1	12
80	41	28	1	14
81	37	31	1	9
82	44	26	1	6
83	38	30	1	8
84	42	27	1	11
85	49	23	1	11
86	43	26	1	9
87	55	20	1	10
88	35	31	1	7
89	45	24	1	7
90	36	30	1	7
91	43	25	1	8
92	41	26	1	8
93	50	21	1	7
94	58	18	1	11
95	40	26	1	6
96	37	28	1	9
97	47	22	1	11
98	32	32	1	8
99	34	30	1	12
100	39	26	1	10
101	44	23	1	8
102	53	19	1	9
103	59	17	1	6
104	37	27	1	8
105	33	30	1	5
106	47	21	1	5
107	49	20	1	10
108	39	25	1	10
109	36	27	1	6
110	40	24	1	9
111	48	20	1	7
112	59	16	1	7
113	41	23	1	8
114	49	19	1	7
115	37	25	1	7
116	33	28	1	9
117	44	21	1	4
118	33	28	1	8
119	40	23	1	5
120	46	20	1	4
121	43	21	1	7
122	50	18	1	6
123	39	23	1	10
124	56	16	1	5
125	34	26	1	8
126	49	18	1	11
127	55	16	1	3
128	35	25	1	8
129	38	23	1	4
130	58	15	1	4
131	36	24	1	7
132	43	20	1	9
133	39	22	1	7
134	47	18	1	13
135	32	26	1	14
136	36	23	1	6
137	33	25	1	5
138	34	24	1	7
139	48	17	1	9
140	37	22	1	14
141	31	26	1	5
142	35	23	1	8
143	32	25	1	9
144	50	16	1	10
145	47	17	1	8
146	38	21	1	12
147	28	28	1	7
148	29	27	1	5
149	34	23	1	2
150	37	21	1	9
151	43	18	1	13
152	59	13	1	7
153	38	20	1	11
154	33	23	1	10
155	28	27	1	9
156	44	17	1	12
157	32	23	1	10
158	56	13	1	5
159	28	26	1	6
160	33	22	1	8
161	29	25	1	6
162	38	19	1	12
163	30	24	1	7
164	42	17	1	15
165	31	23	1	6
166	47	15	1	7
167	37	19	1	7
168	27	26	1	13
169	35	20	1	6
170	36	19	1	4
171	31	22	1	9
172	56	12	1	13
173	28	24	1	11
174	29	23	1	4
175	39	17	1	10
176	30	22	1	6
177	27	24	1	7
178	58	11	1	3
179	49	13	1	11
180	37	17	1	15
181	33	19	1	9
182	48	13	1	5
183	26	24	1	13
184	41	15	1	7
185	34	18	1	11
186	30	20	1	8
187	33	18	1	5
188	37	16	1	6
189	28	21	1	8
190	42	14	1	6
191	58	10	1	3
192	29	20	1	12
193	34	17	1	8
194	32	18	1	11
195	25	23	1	5
196	30	19	1	9
197	43	13	1	11
198	37	15	1	8
199	42	13	1	10
200	30	18	1	6
201	41	13	1	12
202	38	14	1	11
203	24	22	1	12
204	35	15	1	12
205	26	20	1	4
206	37	14	1	5
207	51	10	1	3
208	46	11	1	6
209	25	20	1	5
210	23	21	1	11
211	30	16	1	9
212	32	15	1	11
213	30	16	1	6
214	40	12	1	12
215	32	15	1	5
216	24	20	1	11
217	34	14	1	5
218	28	17	1	3
219	31	15	1	8
220	23	20	1	9
221	38	12	1	10
222	24	19	1	5
223	35	13	1	8
224	41	11	1	13
225	23	19	1	8
226	24	18	1	8
227	33	13	1	9
228	25	17	1	8
229	30	14	1	8
230	42	10	1	6
231	22	19	1	5
232	23	18	1	5
233	24	17	1	4
234	27	15	1	7
235	20	20	1	13
236	22	18	1	6
237	39	10	1	8
238	24	16	1	10
239	21	18	1	13
240	33	11	1	10
241	24	15	1	7
242	30	12	1	4
243	20	18	1	4
244	31	11	1	10
245	28	12	1	8
246	20	16	1	9
247	31	10	1	5
248	22	14	1	8
249	28	11	1	5
250	19	16	1	5
251	23	13	1	8
252	21	14	1	6
253	18	16	1	12
254	19	15	1	10
255	25	11	1	15
256	21	13	1	12
257	18	15	1	6
258	20	13	1	4
259	26	10	1	8
260	17	15	1	5
261	18	14	1	7
262	21	12	1	8
263	19	13	1	6
264	20	12	1	8
265	18	13	1	13
266	16	14	1	9
267	17	13	1	7
268	17	11	1	12
269	12	10	1	13
