Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	108
no_item_types	599
no_items	1980
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	113	91	76	2
2	114	85	77	2
3	102	95	74	7
4	115	78	75	1
5	100	91	71	2
6	117	74	73	2
7	111	96	59	3
8	110	84	68	4
9	108	84	69	2
10	96	95	68	2
11	110	83	67	9
12	94	94	69	5
13	109	85	65	3
14	98	79	77	2
15	89	86	77	4
16	117	75	65	2
17	106	80	67	4
18	96	95	61	3
19	113	73	67	3
20	95	91	63	1
21	113	89	54	1
22	106	80	62	3
23	97	77	70	2
24	120	67	65	5
25	102	93	55	3
26	103	93	54	1
27	93	83	67	3
28	86	80	75	3
29	120	93	46	3
30	93	77	71	4
31	101	81	62	2
32	108	78	60	4
33	103	71	69	2
34	104	70	69	4
35	112	73	61	4
36	90	80	68	2
37	86	86	66	3
38	118	71	58	4
39	97	79	63	4
40	100	81	59	5
41	113	78	54	3
42	93	72	71	2
43	97	74	66	2
44	112	66	64	3
45	115	82	50	1
46	98	92	52	1
47	86	79	69	2
48	120	77	49	2
49	97	83	56	3
50	96	69	68	4
51	98	79	58	4
52	102	100	44	6
53	108	78	53	3
54	97	85	54	2
55	118	71	53	3
56	99	69	65	4
57	106	89	47	1
58	89	80	62	4
59	107	72	57	3
60	84	78	67	3
61	104	78	54	2
62	109	68	59	3
63	115	71	53	2
64	78	76	73	3
65	94	73	63	4
66	92	77	61	4
67	91	69	68	4
68	96	90	49	4
69	84	80	62	2
70	88	80	59	1
71	95	74	59	4
72	88	71	66	4
73	107	70	55	2
74	101	86	47	2
75	97	93	45	4
76	102	73	54	2
77	112	65	55	4
78	120	74	45	3
79	76	75	70	4
80	82	80	60	1
81	99	64	62	3
82	97	92	44	5
83	100	71	55	3
84	87	76	59	4
85	120	69	47	2
86	108	72	50	7
87	119	57	57	4
88	90	74	58	3
89	90	66	65	4
90	103	70	53	3
91	88	71	61	2
92	99	64	60	4
93	86	80	55	3
94	97	81	48	4
95	104	85	42	5
96	77	77	62	5
97	88	85	49	2
98	105	81	43	3
99	100	67	54	4
100	113	64	50	2
101	84	81	53	2
102	118	66	46	3
103	112	57	56	3
104	84	72	59	2
105	117	78	39	5
106	119	55	54	2
107	96	73	50	4
108	75	73	64	2
109	102	76	45	2
110	98	86	41	1
111	77	72	62	3
112	117	81	36	4
113	82	65	64	2
114	100	92	37	4
115	77	72	61	3
116	118	55	52	3
117	95	67	53	2
118	99	64	53	4
119	96	76	46	2
120	97	75	46	3
121	98	68	50	1
122	114	88	33	1
123	100	75	44	4
124	80	79	52	4
125	90	90	40	4
126	115	55	51	4
127	92	92	38	5
128	108	63	47	4
129	102	95	33	3
130	87	60	60	4
131	87	78	46	4
132	75	73	57	4
133	102	87	35	3
134	96	61	53	1
135	107	90	32	2
136	71	69	62	3
137	72	69	61	1
138	107	59	48	6
139	86	64	55	4
140	120	72	35	5
141	88	66	52	4
142	73	70	59	2
143	88	67	51	5
144	87	64	54	1
145	95	93	34	4
146	92	68	48	8
147	81	65	57	3
148	105	68	42	6
149	79	69	55	1
150	91	78	42	4
151	100	72	41	5
152	100	59	50	2
153	117	74	34	3
154	94	68	46	3
155	88	63	53	5
156	74	65	61	4
157	87	76	44	3
158	83	74	47	4
159	98	60	49	5
160	97	82	36	5
161	96	66	45	1
162	90	62	51	3
163	79	62	58	5
164	97	62	47	3
165	78	62	58	3
166	79	63	56	4
167	74	71	53	5
168	69	65	62	4
169	77	63	57	7
170	84	67	49	2
171	84	78	42	4
172	106	59	44	4
173	105	79	33	2
174	78	66	53	3
175	75	67	54	2
176	93	63	46	3
177	75	65	55	3
178	76	69	51	4
179	79	72	47	4
180	92	85	34	2
181	115	66	35	4
182	85	82	38	4
183	111	58	41	5
184	81	72	45	3
185	96	88	31	3
186	88	55	54	4
187	92	71	40	2
188	92	67	42	3
189	91	79	36	3
190	118	51	43	3
191	92	76	37	3
192	85	62	49	4
193	69	68	55	9
194	102	72	35	3
195	78	61	54	2
196	79	66	49	5
197	80	76	42	4
198	80	58	55	3
199	96	63	42	2
200	92	60	46	3
201	75	66	51	2
202	79	58	55	4
203	115	81	27	4
204	101	80	31	4
205	98	58	44	4
206	89	85	33	2
207	120	80	26	3
208	74	70	48	2
209	78	59	54	2
210	117	73	29	1
211	115	58	37	4
212	111	57	39	5
213	73	65	52	3
214	92	67	40	3
215	115	93	23	2
216	80	59	52	3
217	85	74	39	3
218	67	62	59	3
219	90	73	37	3
220	84	76	38	4
221	100	59	41	3
222	115	95	22	2
223	78	57	54	2
224	119	56	36	5
225	112	69	31	6
226	76	65	48	5
227	108	52	42	6
228	71	65	51	3
229	84	82	34	5
230	114	76	27	5
231	81	64	45	6
232	90	74	35	4
233	107	64	34	1
234	82	66	43	4
235	114	60	34	2
236	84	53	52	4
237	88	82	32	4
238	80	61	47	5
239	73	58	54	5
240	87	75	35	3
241	79	64	45	2
242	78	56	52	5
243	100	84	27	1
244	116	93	21	4
245	81	65	43	2
246	73	62	50	3
247	76	69	43	3
248	87	74	35	5
249	96	52	45	5
250	97	68	34	2
251	77	71	41	4
252	99	73	31	6
253	86	62	42	4
254	67	63	53	3
255	83	61	44	3
256	116	48	40	4
257	103	80	27	4
258	96	68	34	5
259	94	59	40	1
260	81	57	48	2
261	107	48	43	3
262	76	64	45	5
263	100	91	24	4
264	63	63	55	2
265	76	54	53	3
266	92	60	39	6
267	74	58	50	2
268	112	66	29	1
269	94	60	38	4
270	75	56	51	3
271	76	67	42	3
272	75	66	43	2
273	73	71	41	2
274	63	59	57	4
275	114	53	35	5
276	77	74	37	6
277	72	61	48	8
278	79	54	49	3
279	96	75	29	1
280	96	62	35	1
281	89	60	39	1
282	111	75	25	5
283	95	73	30	1
284	74	68	41	1
285	92	77	29	3
286	102	59	34	8
287	87	67	35	3
288	75	68	40	6
289	97	75	28	5
290	64	60	53	5
291	94	56	38	3
292	76	64	41	2
293	67	55	54	1
294	91	59	37	8
295	104	53	36	5
296	105	51	37	2
297	111	71	25	5
298	69	62	46	2
299	84	65	36	3
300	96	93	22	2
301	101	81	24	4
302	94	72	29	3
303	86	57	40	9
304	104	85	22	4
305	77	56	45	4
306	67	59	49	3
307	89	68	32	2
308	83	63	37	2
309	102	70	27	3
310	73	73	36	3
311	80	51	47	3
312	87	76	29	4
313	115	45	37	1
314	95	53	38	2
315	73	67	39	3
316	88	57	38	6
317	67	58	49	3
318	112	58	29	5
319	104	53	34	4
320	78	50	48	3
321	83	75	30	1
322	63	57	52	3
323	83	68	33	5
324	97	87	22	5
325	74	66	38	2
326	109	63	27	6
327	66	56	50	4
328	89	61	34	2
329	84	61	36	4
330	116	48	33	5
331	79	58	40	1
332	65	54	52	2
333	80	65	35	4
334	65	65	43	8
335	85	61	35	2
336	96	51	37	6
337	76	54	44	4
338	94	71	27	5
339	77	60	39	2
340	79	76	30	4
341	73	56	44	3
342	96	60	31	3
343	70	51	50	3
344	76	69	34	4
345	66	60	45	3
346	100	89	20	2
347	79	66	34	1
348	74	72	33	1
349	71	65	38	2
350	110	43	37	2
351	60	57	51	2
352	71	61	40	3
353	67	63	41	1
354	83	52	40	3
355	99	83	21	5
356	112	57	27	3
357	61	54	52	4
358	88	46	42	4
359	69	50	49	3
360	96	73	24	5
361	80	65	32	2
362	78	56	38	5
363	111	45	33	4
364	89	88	21	1
365	93	43	41	4
366	96	46	37	1
367	67	53	46	3
