Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	11
Problem-ID	123
no_item_types	77
no_items	2245
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	36	1	24
2	55	37	1	31
3	59	30	1	35
4	47	37	1	39
5	46	37	1	22
6	43	39	1	26
7	54	29	1	22
8	53	28	1	38
9	51	29	1	29
10	41	34	1	34
11	48	28	1	25
12	38	35	1	26
13	49	27	1	34
14	50	26	1	31
15	43	30	1	29
16	56	23	1	24
17	37	34	1	35
18	40	30	1	18
19	34	34	1	27
20	48	24	1	29
21	45	25	1	31
22	51	22	1	26
23	35	32	1	25
24	58	19	1	29
25	34	32	1	28
26	43	25	1	22
27	37	29	1	38
28	33	31	1	28
29	56	18	1	30
30	56	17	1	31
31	59	16	1	27
32	47	20	1	25
33	50	18	1	27
34	37	24	1	30
35	49	18	1	20
36	50	17	1	26
37	46	18	1	24
38	55	15	1	32
39	41	20	1	27
40	42	19	1	32
41	42	18	1	27
42	50	15	1	26
43	39	19	1	31
44	37	20	1	33
45	46	16	1	33
46	48	15	1	29
47	47	15	1	33
48	35	20	1	36
49	41	17	1	25
50	33	21	1	40
51	30	23	1	18
52	49	14	1	30
53	26	25	1	30
54	27	24	1	32
55	46	14	1	24
56	33	18	1	38
57	34	17	1	26
58	34	16	1	37
59	49	11	1	35
60	28	19	1	25
61	31	17	1	22
62	40	13	1	32
63	30	17	1	32
64	23	22	1	26
65	28	18	1	32
66	27	17	1	27
67	32	14	1	29
68	24	18	1	30
69	25	17	1	39
70	24	16	1	42
71	27	14	1	30
72	24	15	1	26
73	20	16	1	24
74	19	16	1	24
75	30	10	1	25
76	21	13	1	26
77	17	14	1	35
