Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	3
no_item_types	30
no_items	1984
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	56	40	1	60
2	57	32	1	68
3	46	39	1	68
4	51	34	1	72
5	44	39	1	60
6	46	36	1	60
7	53	30	1	66
8	49	32	1	75
9	59	23	1	60
10	59	22	1	67
11	45	28	1	65
12	35	33	1	69
13	41	24	1	79
14	43	20	1	77
15	29	29	1	72
16	36	23	1	59
17	31	26	1	59
18	56	14	1	53
19	27	26	1	65
20	29	23	1	71
21	50	13	1	55
22	33	19	1	79
23	49	12	1	69
24	33	16	1	66
25	25	21	1	69
26	42	11	1	45
27	27	17	1	75
28	26	16	1	69
29	24	15	1	64
30	24	12	1	68
