Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	78
no_item_types	30
no_items	1188
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	104	99	74	43
2	90	85	59	39
3	89	81	62	44
4	115	74	44	35
5	92	77	51	45
6	117	56	55	46
7	81	76	55	35
8	88	73	51	42
9	99	98	33	37
10	118	84	27	36
11	72	72	51	49
12	75	66	53	48
13	75	58	57	47
14	93	72	35	39
15	96	61	38	28
16	79	74	35	41
17	109	55	34	36
18	73	59	45	45
19	67	53	49	42
20	82	54	39	39
21	78	48	46	37
22	67	60	38	46
23	107	67	21	29
24	95	54	28	36
25	74	43	38	45
26	65	49	26	41
27	55	46	31	34
28	60	38	34	37
29	57	37	30	34
30	40	33	23	33
