Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	1
Problem-ID	93
no_item_types	50
no_items	1252
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	120	69	68	27
2	90	74	69	24
3	95	74	55	27
4	103	63	58	19
5	97	79	49	26
6	106	61	56	33
7	99	98	37	24
8	97	63	56	20
9	105	85	37	27
10	100	62	53	20
11	74	69	64	21
12	95	85	40	31
13	74	73	59	25
14	102	78	39	19
15	71	68	64	23
16	73	66	62	26
17	87	82	41	15
18	113	56	46	26
19	117	65	38	25
20	118	61	40	26
21	83	69	47	28
22	110	76	31	28
23	118	67	32	19
24	85	67	39	26
25	92	66	36	25
26	97	81	27	24
27	83	71	34	26
28	100	56	35	26
29	71	60	46	26
30	113	46	36	25
31	91	50	40	23
32	75	57	41	29
33	100	47	36	13
34	58	53	51	23
35	71	61	35	30
36	80	54	35	23
37	80	51	34	20
38	66	50	42	28
39	86	51	31	24
40	64	46	45	25
41	90	49	30	18
42	70	65	28	29
43	94	43	31	28
44	82	54	28	30
45	70	41	33	24
46	61	48	30	28
47	98	29	29	27
48	101	30	26	31
49	68	35	28	27
50	61	43	20	35
