Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	7
Problem-ID	135
no_item_types	89
no_items	1278
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	52	45	1	11
2	49	47	1	7
3	55	37	1	10
4	52	39	1	12
5	59	34	1	14
6	50	40	1	15
7	57	35	1	13
8	49	39	1	14
9	59	32	1	13
10	53	34	1	12
11	50	36	1	23
12	51	35	1	10
13	53	33	1	11
14	47	35	1	13
15	53	31	1	16
16	42	39	1	13
17	47	34	1	14
18	48	31	1	15
19	40	37	1	11
20	51	29	1	12
21	54	27	1	20
22	38	37	1	17
23	39	36	1	12
24	36	36	1	14
25	39	32	1	17
26	47	26	1	15
27	45	27	1	18
28	44	27	1	16
29	37	32	1	14
30	38	31	1	14
31	40	28	1	14
32	35	31	1	14
33	46	23	1	15
34	33	32	1	18
35	42	25	1	15
36	58	18	1	18
37	47	22	1	14
38	40	25	1	19
39	58	17	1	18
40	34	29	1	21
41	51	18	1	13
42	52	17	1	21
43	42	21	1	9
44	44	20	1	17
45	33	26	1	11
46	47	18	1	16
47	30	28	1	4
48	38	21	1	13
49	39	20	1	15
50	31	25	1	13
51	32	24	1	13
52	54	14	1	15
53	28	27	1	17
54	41	18	1	15
55	27	27	1	18
56	47	15	1	20
57	35	20	1	12
58	57	12	1	19
59	38	18	1	11
60	37	18	1	18
61	35	19	1	15
62	39	17	1	19
63	46	14	1	16
64	30	21	1	9
65	26	24	1	10
66	28	22	1	11
67	32	19	1	13
68	33	18	1	12
69	44	13	1	10
70	35	16	1	16
71	40	14	1	17
72	24	22	1	16
73	45	11	1	15
74	36	13	1	10
75	22	21	1	15
76	30	15	1	8
77	22	20	1	21
78	29	15	1	13
79	30	14	1	16
80	23	18	1	18
81	23	17	1	11
82	30	12	1	13
83	22	14	1	14
84	27	11	1	16
85	18	16	1	15
86	17	16	1	15
87	20	13	1	17
88	19	13	1	12
89	15	14	1	13
