Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	2
Problem-ID	37
no_item_types	100
no_items	1236
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	118	98	57	10
2	104	92	63	10
3	108	84	66	10
4	113	75	68	9
5	107	73	70	18
6	93	91	62	11
7	114	100	45	7
8	109	92	51	13
9	84	79	74	8
10	96	90	55	22
11	109	68	64	11
12	115	77	53	13
13	89	82	61	12
14	99	77	58	10
15	98	72	61	10
16	104	66	61	12
17	87	78	61	16
18	78	73	72	12
19	80	79	64	12
20	92	87	50	13
21	92	82	53	19
22	104	74	50	15
23	82	76	59	6
24	108	69	49	9
25	98	73	50	8
26	77	71	62	10
27	93	78	45	9
28	80	73	54	16
29	83	64	59	18
30	118	66	40	19
31	78	72	51	6
32	93	69	42	14
33	84	58	55	12
34	100	55	48	10
35	89	57	52	14
36	116	84	27	12
37	90	55	51	11
38	84	67	44	11
39	81	71	43	10
40	92	68	39	14
41	84	63	46	14
42	108	59	38	15
43	87	68	40	11
44	83	70	40	12
45	99	80	29	17
46	74	73	42	14
47	90	86	29	13
48	97	69	33	15
49	70	63	50	14
50	67	66	49	10
51	90	51	45	14
52	73	54	52	11
53	96	83	24	9
54	97	56	35	18
55	81	73	32	10
56	119	41	38	14
57	74	67	37	11
58	113	47	34	9
59	100	53	34	11
60	89	77	26	14
61	94	51	36	18
62	87	53	36	8
63	75	69	32	15
64	60	51	50	11
65	65	49	48	8
66	60	54	47	14
67	91	50	32	14
68	90	44	35	14
69	90	60	25	11
70	69	45	43	13
71	76	42	40	10
72	114	43	26	18
73	76	55	30	14
74	87	45	32	14
75	114	54	20	17
76	93	42	31	6
77	71	47	36	17
78	61	53	37	19
79	77	62	24	12
80	53	52	38	13
81	67	55	27	11
82	72	41	33	11
83	60	44	36	20
84	50	45	41	14
85	54	53	32	10
86	57	54	29	9
87	93	36	26	11
88	97	31	27	15
89	48	41	40	8
90	48	42	37	10
91	85	30	29	14
92	71	36	28	12
93	55	50	26	10
94	52	42	31	15
95	43	42	36	10
96	48	35	33	12
97	74	34	21	9
98	56	32	28	7
99	47	34	26	12
100	40	37	20	12
