Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	8
Problem-ID	51
no_item_types	137
no_items	1514
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	46	46	1	6
2	50	40	1	11
3	51	39	1	8
4	57	34	1	12
5	48	40	1	9
6	47	40	1	13
7	49	37	1	9
8	42	42	1	13
9	49	36	1	13
10	42	42	1	11
11	43	38	1	19
12	45	35	1	8
13	47	33	1	12
14	40	38	1	11
15	48	31	1	9
16	53	28	1	7
17	59	25	1	12
18	46	32	1	12
19	39	37	1	8
20	47	30	1	15
21	54	26	1	14
22	39	36	1	7
23	50	28	1	13
24	58	24	1	5
25	48	29	1	11
26	49	28	1	10
27	41	33	1	10
28	45	29	1	11
29	38	34	1	15
30	49	26	1	18
31	47	27	1	4
32	57	22	1	8
33	39	32	1	8
34	38	32	1	12
35	47	25	1	9
36	41	28	1	13
37	37	31	1	13
38	38	30	1	11
39	49	23	1	12
40	45	25	1	9
41	34	33	1	9
42	59	19	1	8
43	34	32	1	9
44	35	31	1	7
45	40	27	1	14
46	38	28	1	11
47	40	26	1	8
48	60	17	1	5
49	46	22	1	9
50	44	23	1	14
51	33	30	1	5
52	35	28	1	7
53	32	30	1	9
54	38	25	1	9
55	33	28	1	13
56	42	22	1	16
57	31	29	1	11
58	40	22	1	12
59	32	27	1	7
60	47	18	1	7
61	35	24	1	11
62	44	19	1	9
63	32	26	1	7
64	33	25	1	8
65	41	20	1	7
66	37	22	1	15
67	29	28	1	9
68	35	23	1	10
69	32	25	1	13
70	42	19	1	14
71	33	24	1	7
72	49	16	1	9
73	29	27	1	6
74	34	23	1	13
75	30	26	1	6
76	37	21	1	7
77	54	14	1	13
78	30	25	1	11
79	34	22	1	7
80	46	16	1	13
81	49	15	1	13
82	38	19	1	17
83	45	16	1	8
84	30	24	1	5
85	36	20	1	17
86	55	13	1	16
87	42	17	1	12
88	27	26	1	12
89	54	13	1	7
90	30	23	1	15
91	43	16	1	12
92	52	13	1	14
93	32	21	1	14
94	42	16	1	11
95	37	18	1	23
96	44	15	1	13
97	55	12	1	8
98	50	13	1	12
99	36	18	1	10
100	28	23	1	7
101	40	16	1	12
102	45	14	1	15
103	35	18	1	21
104	37	17	1	13
105	33	19	1	11
106	47	13	1	15
107	27	22	1	14
108	42	14	1	11
109	38	15	1	11
110	28	20	1	10
111	24	23	1	9
112	25	22	1	9
113	42	13	1	11
114	53	10	1	11
115	45	11	1	14
116	26	18	1	12
117	42	11	1	13
118	24	19	1	16
119	37	12	1	13
120	28	15	1	9
121	23	18	1	14
122	36	11	1	15
123	20	19	1	11
124	24	15	1	8
125	23	15	1	16
126	21	16	1	13
127	20	16	1	15
128	24	12	1	7
129	22	13	1	10
130	21	13	1	8
131	18	14	1	15
132	22	11	1	14
133	16	15	1	10
134	16	14	1	14
135	18	12	1	16
136	16	12	1	8
137	12	11	1	8
