Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	11
Problem-ID	132
no_item_types	87
no_items	2175
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	49	48	1	21
2	48	47	1	25
3	54	41	1	30
4	56	34	1	25
5	59	32	1	25
6	51	36	1	23
7	58	31	1	15
8	48	34	1	22
9	49	32	1	20
10	42	36	1	25
11	43	35	1	20
12	41	35	1	28
13	48	29	1	39
14	42	33	1	17
15	51	27	1	26
16	37	37	1	26
17	54	25	1	28
18	38	35	1	32
19	52	24	1	20
20	39	32	1	23
21	41	30	1	28
22	38	32	1	29
23	41	29	1	32
24	35	33	1	19
25	41	28	1	24
26	35	31	1	23
27	49	22	1	24
28	38	28	1	23
29	46	23	1	31
30	38	27	1	18
31	44	23	1	27
32	32	31	1	23
33	36	27	1	26
34	43	22	1	19
35	35	27	1	29
36	45	21	1	26
37	42	22	1	21
38	40	23	1	26
39	39	23	1	30
40	32	27	1	27
41	38	22	1	28
42	33	25	1	26
43	45	18	1	28
44	35	23	1	21
45	28	28	1	27
46	37	21	1	29
47	32	24	1	23
48	45	17	1	22
49	36	21	1	21
50	44	17	1	23
51	37	20	1	31
52	35	21	1	22
53	38	19	1	26
54	45	16	1	23
55	30	24	1	24
56	59	12	1	26
57	28	25	1	34
58	48	14	1	28
59	51	13	1	28
60	44	15	1	27
61	36	18	1	17
62	28	23	1	17
63	27	22	1	22
64	39	15	1	34
65	32	18	1	29
66	26	22	1	25
67	44	13	1	27
68	30	19	1	22
69	31	18	1	24
70	35	15	1	31
71	25	20	1	22
72	49	10	1	25
73	27	18	1	27
74	30	16	1	33
75	31	15	1	26
76	22	21	1	23
77	33	14	1	19
78	32	14	1	26
79	41	10	1	35
80	23	16	1	22
81	26	13	1	27
82	25	13	1	26
83	24	13	1	22
84	18	15	1	25
85	18	14	1	19
86	17	13	1	17
87	12	10	1	21
