Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	1
Problem-ID	143
no_item_types	100
no_items	1260
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	119	97	72	7
2	104	95	74	12
3	99	93	79	9
4	96	91	76	16
5	120	69	68	18
6	96	81	60	13
7	94	83	59	7
8	90	74	69	21
9	87	78	67	11
10	93	74	66	12
11	95	74	55	9
12	103	63	58	13
13	97	79	49	12
14	87	70	61	13
15	106	61	56	11
16	109	72	46	20
17	99	98	37	18
18	91	78	49	5
19	97	63	56	17
20	105	85	37	12
21	100	62	53	10
22	74	69	64	12
23	95	85	40	10
24	74	73	59	13
25	90	66	53	16
26	102	78	39	11
27	71	68	64	8
28	73	66	62	16
29	87	82	41	11
30	81	75	48	14
31	113	56	46	14
32	117	65	38	12
33	118	61	40	10
34	83	69	47	9
35	117	54	42	10
36	110	76	31	10
37	118	67	32	6
38	112	66	34	15
39	111	75	30	9
40	103	51	44	14
41	64	62	57	20
42	77	62	47	7
43	96	75	31	10
44	99	66	34	12
45	85	67	39	10
46	92	66	36	11
47	97	81	27	11
48	85	66	37	13
49	84	56	43	16
50	83	59	41	13
51	83	71	34	19
52	108	59	31	11
53	100	56	35	11
54	71	60	46	18
55	113	51	34	9
56	97	67	30	14
57	113	46	36	13
58	70	54	49	12
59	91	50	40	13
60	83	47	45	17
61	75	57	41	17
62	85	57	36	10
63	100	47	36	13
64	98	73	23	19
65	74	57	39	7
66	58	53	51	21
67	99	64	24	13
68	71	61	35	14
69	80	54	35	11
70	92	51	32	13
71	76	70	27	14
72	67	63	34	7
73	106	40	33	12
74	80	51	34	12
75	66	50	42	9
76	68	61	33	11
77	86	51	31	10
78	99	54	25	13
79	64	46	45	9
80	90	49	30	15
81	70	65	28	15
82	94	43	31	9
83	82	54	28	16
84	63	49	38	14
85	71	49	32	12
86	64	51	34	11
87	70	41	33	14
88	93	36	28	12
89	52	49	36	11
90	61	48	30	17
91	120	36	20	17
92	98	29	29	12
93	101	30	26	14
94	67	43	26	11
95	68	35	28	15
96	66	34	28	12
97	71	40	20	13
98	48	36	31	15
99	61	43	20	13
100	39	32	31	11
