Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	1
Problem-ID	86
no_item_types	40
no_items	1357
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	100	74	58	50
2	94	88	50	29
3	114	80	44	32
4	79	79	58	33
5	86	84	45	41
6	73	72	59	25
7	110	74	38	36
8	91	71	42	33
9	72	67	56	38
10	105	88	29	37
11	108	52	45	35
12	115	75	29	40
13	68	61	60	26
14	78	73	40	39
15	71	61	52	43
16	77	77	36	38
17	81	56	46	25
18	75	75	36	43
19	69	63	46	22
20	94	59	36	40
21	86	68	33	36
22	74	53	43	36
23	65	51	50	29
24	86	53	33	30
25	93	62	26	36
26	82	50	35	28
27	70	54	37	37
28	79	62	28	34
29	115	52	22	33
30	81	45	34	36
31	62	58	30	30
32	78	63	20	28
33	86	36	31	39
34	78	60	20	30
35	68	44	27	35
36	84	39	22	34
37	59	52	22	27
38	52	33	30	31
39	76	26	26	27
40	42	33	21	36
