Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	91
no_item_types	50
no_items	1368
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	120	99	73	25
2	104	74	65	34
3	93	77	67	19
4	95	80	63	17
5	96	95	49	29
6	92	81	55	34
7	97	67	62	24
8	119	94	36	24
9	111	70	48	29
10	94	81	44	33
11	91	67	54	33
12	98	72	46	24
13	110	67	44	33
14	112	69	40	36
15	83	77	46	33
16	104	78	34	26
17	108	76	30	26
18	78	64	49	31
19	79	65	43	24
20	85	84	30	38
21	81	58	42	30
22	95	66	31	23
23	87	83	26	28
24	88	68	30	18
25	83	63	32	26
26	80	65	29	31
27	76	74	26	24
28	60	55	41	24
29	57	56	42	23
30	97	44	31	23
31	107	49	25	29
32	113	56	20	32
33	74	56	30	27
34	110	43	25	30
35	61	44	39	29
36	64	60	26	25
37	69	48	30	24
38	81	34	34	20
39	120	30	26	28
40	93	31	31	27
41	52	41	36	24
42	81	33	28	27
43	95	27	26	32
44	56	35	33	30
45	61	34	31	21
46	118	25	21	20
47	41	39	38	30
48	71	32	25	37
49	36	34	25	21
50	33	25	23	33
