Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	105
no_item_types	60
no_items	1330
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	104	91	76	22
2	119	91	64	22
3	100	80	72	25
4	110	75	66	23
5	106	66	61	18
6	82	75	65	15
7	94	85	50	20
8	83	80	57	20
9	94	85	44	18
10	85	79	52	25
11	109	58	54	20
12	103	79	37	32
13	106	68	41	22
14	72	69	59	32
15	95	70	44	17
16	79	64	57	30
17	87	77	43	23
18	79	73	45	19
19	96	63	42	20
20	109	81	28	13
21	93	93	28	17
22	87	70	39	22
23	94	52	45	28
24	62	61	57	27
25	104	78	26	14
26	88	58	41	21
27	92	47	45	17
28	116	45	37	19
29	67	55	52	17
30	62	59	51	24
31	88	54	39	21
32	103	71	25	22
33	94	54	36	24
34	66	64	43	16
35	116	46	34	19
36	70	63	40	19
37	103	58	29	27
38	64	56	48	32
39	79	61	34	22
40	94	55	30	22
41	105	37	35	20
42	71	56	33	27
43	70	43	41	16
44	56	48	45	30
45	76	44	36	23
46	83	40	36	24
47	64	45	41	36
48	108	40	26	18
49	66	47	35	17
50	91	54	22	17
51	57	55	30	27
52	72	37	32	21
53	55	54	26	27
54	59	40	31	21
55	63	39	26	22
56	61	41	25	26
57	45	44	28	23
58	61	42	21	21
59	43	30	28	23
60	34	32	31	25
