Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	86
no_item_types	400
no_items	1343
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	107	95	80	3
2	114	97	71	6
3	115	88	70	5
4	114	87	71	2
5	104	94	72	2
6	115	94	64	3
7	106	99	65	2
8	112	79	76	1
9	114	94	61	4
10	105	80	77	4
11	93	89	78	4
12	108	80	74	4
13	113	87	65	4
14	101	92	67	2
15	91	85	80	2
16	100	85	71	2
17	104	99	58	1
18	99	78	77	4
19	99	82	73	3
20	93	86	73	3
21	109	85	62	5
22	95	80	75	3
23	115	81	61	3
24	97	88	66	2
25	119	80	59	2
26	114	71	69	7
27	100	78	70	3
28	86	85	72	2
29	99	85	60	2
30	83	80	76	3
31	92	88	62	4
32	82	80	76	3
33	100	77	64	4
34	85	76	75	3
35	113	81	51	3
36	81	80	72	4
37	92	77	64	3
38	85	83	63	1
39	109	78	52	5
40	89	75	65	8
41	91	76	62	5
42	112	72	53	4
43	101	68	62	3
44	88	83	58	3
45	108	100	39	2
46	81	78	66	4
47	98	94	45	4
48	85	84	58	1
49	119	77	45	5
50	117	78	45	4
51	101	66	61	3
52	104	75	52	3
53	100	66	61	4
54	86	75	62	7
55	96	83	50	3
56	85	76	61	3
57	107	69	53	3
58	105	81	46	2
59	77	77	65	4
60	108	62	57	4
61	85	69	65	2
62	88	71	61	3
63	94	90	44	7
64	78	74	64	3
65	118	89	35	2
66	87	67	63	4
67	109	66	49	1
68	95	74	50	2
69	98	70	51	2
70	90	79	49	3
71	107	57	57	4
72	78	73	61	5
73	97	73	49	4
74	91	69	55	3
75	79	79	55	1
76	79	76	57	2
77	99	70	48	2
78	111	57	52	1
79	80	79	52	2
80	78	72	58	3
81	108	79	38	6
82	92	65	54	2
83	101	57	56	5
84	115	87	32	3
85	86	79	47	3
86	95	71	47	1
87	76	67	62	1
88	86	73	50	3
89	120	54	48	2
90	90	84	41	3
91	83	62	60	2
92	82	80	47	3
93	91	77	44	3
94	108	77	37	1
95	84	64	57	4
96	78	64	61	6
97	104	94	31	4
98	102	69	43	4
99	100	56	54	4
100	69	68	64	3
101	93	70	45	4
102	78	67	56	5
103	77	76	50	2
104	86	64	53	3
105	115	78	32	2
106	113	56	45	1
107	95	81	37	3
108	83	62	55	2
109	89	85	37	4
110	116	60	40	2
111	119	63	37	7
112	89	62	50	3
113	74	73	51	2
114	78	63	56	1
115	116	67	35	3
116	79	59	58	3
117	85	75	42	3
118	119	79	28	2
119	100	94	28	4
120	74	71	50	3
121	80	65	50	2
122	90	82	35	1
123	100	86	30	6
124	73	72	49	5
125	77	68	49	1
126	109	63	37	4
127	75	72	47	6
128	97	67	39	2
129	73	65	53	3
130	85	73	40	2
131	77	67	48	5
132	91	60	45	2
133	73	62	54	5
134	80	72	42	5
135	95	67	38	6
136	82	64	46	2
137	99	76	32	1
138	85	68	41	2
139	90	61	43	2
140	88	72	37	3
141	103	65	35	4
142	84	84	33	5
143	90	63	41	2
144	93	78	32	4
145	89	79	33	5
146	116	54	37	1
147	89	54	48	3
148	85	71	38	6
149	94	54	45	4
150	68	63	53	6
151	82	54	51	2
152	92	62	39	3
153	108	49	42	4
154	101	56	39	1
155	116	86	22	1
156	63	59	59	2
157	99	79	28	2
158	87	54	46	4
159	83	51	51	3
160	111	67	29	5
161	96	72	31	3
162	69	57	54	3
163	80	68	39	2
164	120	63	28	3
165	95	65	34	5
166	76	60	46	1
167	76	61	45	5
168	83	62	40	4
169	71	63	46	3
170	82	76	33	3
171	81	54	47	3
172	81	57	44	2
173	115	70	25	4
174	77	62	42	4
175	101	73	27	3
176	79	76	33	3
177	99	74	27	5
178	108	67	27	2
179	93	55	38	4
180	62	57	55	2
181	76	75	34	3
182	93	61	34	2
183	105	70	26	2
184	72	66	40	1
185	69	62	44	6
186	80	50	47	4
187	104	46	39	3
188	71	64	41	3
189	95	93	21	3
190	98	70	27	8
191	78	59	40	2
192	100	92	20	4
193	92	46	43	2
194	91	54	37	4
195	76	52	46	2
196	66	56	49	1
197	73	59	42	4
198	92	70	28	1
199	80	75	30	1
200	82	78	28	4
201	69	60	43	4
202	69	56	46	2
203	105	47	36	4
204	72	51	48	2
205	75	60	39	1
206	85	82	25	4
207	105	57	29	2
208	85	58	35	3
209	87	45	44	8
210	108	55	29	2
211	91	57	33	5
212	93	68	27	2
213	72	64	37	3
214	92	84	22	2
215	93	57	32	7
216	83	58	35	1
217	62	53	51	2
218	64	62	42	5
219	104	64	25	3
220	90	51	36	3
221	65	54	47	2
222	82	59	34	3
223	76	60	36	3
224	115	62	23	3
225	101	77	21	4
226	58	55	51	2
227	93	46	38	4
228	100	60	27	5
229	92	45	39	4
230	107	52	29	6
231	80	53	38	1
232	108	51	29	3
233	57	56	50	6
234	93	66	26	4
235	69	66	35	5
236	111	62	23	2
237	95	46	36	5
238	100	40	39	2
239	89	70	25	2
240	99	68	23	6
241	90	43	40	2
242	88	45	39	4
243	87	45	39	8
244	115	49	27	2
245	106	41	35	3
246	66	64	36	3
247	77	58	34	5
248	82	77	24	1
249	95	72	22	1
250	62	55	44	3
251	53	53	53	3
252	66	50	45	2
253	103	43	33	6
254	94	47	33	2
255	74	50	39	2
256	72	64	31	6
257	75	56	34	2
258	85	43	39	5
259	94	58	26	6
260	111	51	25	3
261	68	52	40	2
262	111	47	27	3
263	80	53	33	3
264	69	46	44	5
265	93	60	25	3
266	79	55	32	6
267	73	61	31	5
268	54	53	48	1
269	57	56	43	3
270	79	62	28	4
271	66	46	45	6
272	58	58	40	5
273	82	51	32	5
274	61	56	39	5
275	99	42	32	5
276	69	47	41	4
277	57	53	44	3
278	75	52	34	4
279	74	54	33	5
280	63	59	35	2
281	84	44	35	3
282	100	39	33	3
283	70	68	27	2
284	119	40	27	5
285	68	54	35	3
286	65	50	39	4
287	64	46	43	5
288	54	52	45	5
289	90	41	34	4
290	98	42	30	5
291	56	51	43	3
292	73	64	26	7
293	73	52	32	7
294	94	43	30	3
295	66	59	31	2
296	65	56	33	3
297	95	42	30	2
298	108	44	25	5
299	97	37	33	2
300	100	37	32	2
301	78	41	37	2
302	84	40	35	3
303	73	47	34	2
304	64	55	33	2
305	97	35	34	1
306	61	46	41	5
307	102	40	28	2
308	111	49	21	3
309	70	56	29	4
310	59	48	40	2
311	78	44	33	1
312	56	48	42	3
313	80	61	23	2
314	75	61	24	4
315	57	55	35	2
316	74	39	38	4
317	95	48	24	5
318	79	69	20	7
319	66	47	35	3
320	57	56	34	4
321	79	57	24	2
322	72	50	30	10
323	112	48	20	3
324	78	65	21	4
325	55	49	39	4
326	61	52	33	6
327	89	45	26	3
328	65	59	27	2
329	90	42	27	2
330	55	44	42	3
331	54	49	38	2
332	70	55	26	3
333	115	30	29	4
334	72	46	30	2
335	68	44	33	4
336	70	47	30	3
337	109	36	25	2
338	98	38	26	6
339	93	38	27	5
340	48	47	42	5
341	115	29	28	4
342	109	31	27	3
343	62	52	28	4
344	69	45	29	2
345	69	48	27	5
346	74	38	31	8
347	73	36	33	4
348	48	45	40	2
349	81	39	27	3
350	53	47	34	4
351	73	40	29	5
352	72	51	23	4
353	55	41	37	6
354	79	33	32	4
355	90	37	25	5
356	86	36	26	3
357	52	41	37	2
358	77	33	31	3
359	69	38	30	2
360	54	50	29	4
361	78	37	27	3
362	49	44	36	3
363	53	40	36	2
364	58	40	32	7
365	86	34	25	4
366	54	42	31	4
367	57	56	22	3
368	107	31	21	1
369	54	46	27	3
370	73	35	26	3
371	69	32	30	3
372	62	34	31	3
373	52	40	31	2
374	45	42	33	3
375	46	42	31	6
376	46	39	33	4
377	116	25	20	2
378	74	39	20	2
379	64	32	28	3
380	43	37	35	3
381	60	44	21	3
382	55	42	24	5
383	45	37	32	2
384	78	32	21	3
385	61	32	25	4
386	72	33	20	2
387	54	32	27	6
388	37	36	33	2
389	51	34	25	3
390	60	35	20	2
391	60	33	21	6
392	42	31	31	3
393	80	25	20	4
394	52	37	20	3
395	50	35	21	1
396	55	30	21	4
397	35	29	28	4
398	38	33	22	5
399	35	32	23	4
400	36	28	24	4
