Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	121
no_item_types	598
no_items	2044
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	60	49	1	3
2	59	49	1	4
3	58	48	1	2
4	59	47	1	6
5	60	45	1	3
6	55	48	1	2
7	54	48	1	4
8	52	47	1	3
9	49	49	1	3
10	59	40	1	4
11	49	48	1	4
12	52	45	1	5
13	49	47	1	1
14	48	47	1	4
15	50	45	1	3
16	59	38	1	4
17	54	41	1	2
18	48	46	1	1
19	49	45	1	7
20	58	38	1	1
21	52	42	1	3
22	56	39	1	2
23	59	37	1	2
24	54	40	1	4
25	58	37	1	4
26	57	37	1	3
27	49	43	1	3
28	51	41	1	3
29	55	38	1	4
30	56	37	1	2
31	53	39	1	5
32	57	36	1	3
33	51	40	1	2
34	55	37	1	6
35	52	39	1	4
36	56	36	1	1
37	57	35	1	5
38	51	39	1	2
39	45	44	1	2
40	47	42	1	4
41	54	36	1	5
42	51	38	1	2
43	57	34	1	6
44	45	43	1	1
45	47	41	1	4
46	52	37	1	3
47	49	39	1	2
48	56	34	1	3
49	50	38	1	3
50	45	42	1	4
51	59	32	1	3
52	47	40	1	2
53	48	39	1	4
54	49	38	1	5
55	58	32	1	2
56	53	35	1	1
57	45	41	1	4
58	46	40	1	2
59	52	35	1	9
60	55	33	1	5
61	49	37	1	6
62	45	40	1	5
63	50	36	1	6
64	60	30	1	3
65	58	31	1	2
66	51	35	1	3
67	48	37	1	2
68	43	41	1	3
69	46	38	1	5
70	56	31	1	3
71	48	36	1	4
72	44	39	1	7
73	59	29	1	2
74	45	38	1	3
75	46	37	1	2
76	53	32	1	3
77	51	33	1	4
78	41	41	1	6
79	42	40	1	5
80	43	39	1	3
81	54	31	1	6
82	44	38	1	2
83	46	36	1	2
84	57	29	1	5
85	53	31	1	1
86	41	40	1	2
87	42	39	1	3
88	43	38	1	2
89	48	34	1	5
90	58	28	1	2
91	56	29	1	3
92	45	36	1	5
93	40	40	1	1
94	50	32	1	5
95	53	30	1	6
96	48	33	1	3
97	44	36	1	2
98	51	31	1	3
99	45	35	1	3
100	54	29	1	4
101	41	38	1	4
102	47	33	1	2
103	50	31	1	2
104	45	34	1	3
105	46	33	1	4
106	41	37	1	4
107	42	36	1	5
108	58	26	1	6
109	47	32	1	3
110	44	34	1	1
111	48	31	1	2
112	45	33	1	7
113	39	38	1	1
114	57	26	1	5
115	40	37	1	5
116	41	36	1	3
117	59	25	1	2
118	46	32	1	3
119	47	31	1	2
120	44	33	1	3
121	39	37	1	5
122	48	30	1	2
123	41	35	1	4
124	42	34	1	5
125	46	31	1	3
126	49	29	1	3
127	44	32	1	2
128	38	37	1	2
129	39	36	1	4
130	54	26	1	4
131	40	35	1	3
132	50	28	1	3
133	41	34	1	3
134	48	29	1	3
135	58	24	1	3
136	48	29	1	3
137	46	30	1	3
138	51	27	1	3
139	39	35	1	2
140	44	31	1	2
141	59	23	1	2
142	41	33	1	2
143	52	26	1	2
144	54	25	1	1
145	45	30	1	1
146	58	23	1	4
147	37	36	1	4
148	38	35	1	1
149	39	34	1	3
150	44	30	1	4
151	40	33	1	5
152	55	24	1	4
153	41	32	1	3
154	45	29	1	3
155	42	31	1	3
156	36	36	1	5
157	37	35	1	1
158	38	34	1	5
159	43	30	1	4
160	46	28	1	3
161	44	29	1	3
162	51	25	1	4
163	49	26	1	4
164	53	24	1	3
165	41	31	1	2
166	42	30	1	3
167	57	22	1	3
168	38	33	1	3
169	39	32	1	2
170	52	24	1	3
171	46	27	1	5
172	40	31	1	4
173	59	21	1	2
174	56	22	1	3
175	49	25	1	3
176	36	34	1	3
177	51	24	1	2
178	47	26	1	2
179	37	33	1	1
180	42	29	1	3
181	38	32	1	2
182	45	27	1	4
183	55	22	1	2
184	39	31	1	5
185	43	28	1	4
186	40	30	1	7
187	35	34	1	5
188	41	29	1	3
189	42	28	1	5
190	47	25	1	1
191	43	27	1	3
192	34	34	1	3
193	35	33	1	3
194	46	25	1	2
195	50	23	1	4
196	41	28	1	2
197	37	31	1	2
198	38	30	1	1
199	54	21	1	1
200	39	29	1	4
201	47	24	1	4
202	49	23	1	4
203	51	22	1	5
204	40	28	1	4
205	36	31	1	6
206	37	30	1	7
207	58	19	1	5
208	39	28	1	4
209	42	26	1	3
210	34	32	1	6
211	35	31	1	5
212	47	23	1	3
213	54	20	1	5
214	40	27	1	3
215	36	30	1	4
216	45	24	1	2
217	40	27	1	3
218	49	22	1	7
219	37	29	1	4
220	41	26	1	3
221	38	28	1	4
222	56	19	1	3
223	38	28	1	4
224	53	20	1	2
225	33	32	1	2
226	48	22	1	2
227	39	27	1	5
228	35	30	1	2
229	42	25	1	3
230	36	29	1	2
231	58	18	1	2
232	36	29	1	5
233	37	28	1	2
234	45	23	1	1
235	47	22	1	6
236	43	24	1	5
237	57	18	1	5
238	41	25	1	4
239	33	31	1	3
240	34	30	1	3
241	35	29	1	2
242	39	26	1	3
243	44	23	1	3
244	46	22	1	5
245	56	18	1	1
246	48	21	1	5
247	36	28	1	2
248	40	25	1	4
249	37	27	1	2
250	33	30	1	2
251	45	22	1	3
252	43	23	1	6
253	58	17	1	4
254	34	29	1	4
255	35	28	1	3
256	39	25	1	2
257	51	19	1	4
258	57	17	1	2
259	46	21	1	6
260	42	23	1	3
261	37	26	1	4
262	31	31	1	2
263	60	16	1	1
264	32	30	1	4
265	40	24	1	4
266	56	17	1	2
267	43	22	1	2
268	41	23	1	3
269	39	24	1	3
270	49	19	1	7
271	31	30	1	1
272	37	25	1	3
273	42	22	1	3
274	44	21	1	5
275	40	23	1	5
276	54	17	1	3
277	38	24	1	3
278	48	19	1	4
279	38	24	1	5
280	43	21	1	2
281	41	22	1	4
282	30	30	1	5
283	36	25	1	3
284	50	18	1	2
285	36	25	1	4
286	31	29	1	3
287	39	23	1	4
288	32	28	1	5
289	47	19	1	2
290	33	27	1	1
291	37	24	1	1
292	52	17	1	4
293	49	18	1	4
294	40	22	1	4
295	55	16	1	4
296	44	20	1	2
297	55	16	1	5
298	38	23	1	3
299	30	29	1	2
300	31	28	1	3
301	51	17	1	3
302	32	27	1	3
303	36	24	1	4
304	54	16	1	7
305	36	24	1	3
306	32	27	1	3
307	43	20	1	7
308	39	22	1	3
309	37	23	1	2
310	34	25	1	3
311	47	18	1	4
312	30	28	1	3
313	40	21	1	3
314	35	24	1	6
315	40	21	1	1
316	35	24	1	4
317	38	22	1	3
318	44	19	1	3
319	38	22	1	5
320	32	26	1	2
321	52	16	1	3
322	36	23	1	2
323	46	18	1	4
324	59	14	1	2
325	55	15	1	5
326	33	25	1	2
327	41	20	1	5
328	39	21	1	5
329	43	19	1	1
330	34	24	1	5
331	48	17	1	4
332	54	15	1	3
333	30	27	1	5
334	54	15	1	4
335	30	27	1	3
336	31	26	1	5
337	35	23	1	2
338	40	20	1	1
339	32	25	1	5
340	38	21	1	4
341	42	19	1	5
342	33	24	1	5
343	44	18	1	2
344	36	22	1	2
345	28	28	1	5
346	29	27	1	4
347	34	23	1	2
348	46	17	1	5
349	39	20	1	4
350	30	26	1	4
351	39	20	1	3
352	41	19	1	2
353	37	21	1	4
354	31	25	1	5
355	43	18	1	2
356	32	24	1	2
357	59	13	1	3
358	51	15	1	5
359	38	20	1	2
360	33	23	1	2
361	36	21	1	7
362	54	14	1	5
363	36	21	1	4
364	28	27	1	5
365	54	14	1	1
366	29	26	1	3
367	30	25	1	6
368	34	22	1	3
369	39	19	1	1
370	37	20	1	3
371	41	18	1	2
372	46	16	1	5
373	35	21	1	4
374	49	15	1	5
375	27	27	1	6
376	52	14	1	4
377	38	19	1	3
