Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	92
no_item_types	50
no_items	1281
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	109	82	75	25
2	97	94	73	17
3	106	76	71	23
4	85	84	72	23
5	103	76	64	24
6	96	82	59	38
7	95	70	62	31
8	84	69	66	28
9	83	71	62	16
10	83	76	57	34
11	75	75	63	30
12	103	76	44	23
13	91	87	43	21
14	89	77	46	22
15	109	57	50	20
16	97	69	41	33
17	103	97	27	24
18	91	81	36	24
19	73	64	55	21
20	86	70	42	20
21	86	76	38	32
22	98	52	44	22
23	98	88	26	28
24	79	64	40	37
25	105	49	35	22
26	88	67	30	28
27	103	54	31	25
28	75	62	36	27
29	71	48	47	21
30	98	79	20	17
31	75	49	42	27
32	60	55	45	30
33	111	49	26	21
34	78	58	30	31
35	97	48	29	30
36	90	43	33	29
37	60	51	41	23
38	74	42	40	34
39	88	39	35	23
40	86	51	27	20
41	61	48	39	23
42	61	47	39	22
43	57	44	42	22
44	54	49	36	23
45	119	25	21	24
46	73	37	23	32
47	48	36	31	23
48	38	37	29	29
49	79	25	20	33
50	49	25	21	26
