Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	3
Problem-ID	121
no_item_types	80
no_items	1218
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	120	99	73	10
2	120	95	62	12
3	118	77	76	18
4	95	82	76	24
5	90	84	72	23
6	104	74	65	10
7	115	90	48	9
8	93	77	67	14
9	95	80	63	14
10	81	80	70	13
11	96	95	49	23
12	91	71	69	21
13	92	81	55	13
14	97	67	62	19
15	119	94	36	16
16	107	64	57	13
17	111	70	48	21
18	97	73	49	12
19	94	81	44	18
20	91	67	54	14
21	102	82	39	15
22	98	72	46	14
23	110	67	44	15
24	97	68	49	13
25	112	69	40	8
26	98	60	51	13
27	83	77	46	13
28	104	78	34	12
29	112	78	31	16
30	112	51	44	13
31	108	76	30	15
32	78	64	49	9
33	119	73	28	28
34	72	68	47	16
35	79	65	43	9
36	85	84	30	17
37	109	45	43	27
38	113	51	36	14
39	81	58	42	15
40	95	66	31	15
41	71	57	47	12
42	87	83	26	16
43	88	68	30	11
44	83	63	32	13
45	93	42	41	10
46	65	50	48	16
47	80	65	29	11
48	63	62	38	21
49	119	46	27	14
50	76	74	26	18
51	70	52	39	10
52	60	55	41	16
53	60	59	38	18
54	57	56	42	18
55	79	56	30	18
56	97	44	31	15
57	107	49	25	16
58	113	56	20	23
59	74	56	30	15
60	96	38	33	11
61	110	43	25	17
62	81	66	22	17
63	61	44	39	10
64	76	38	36	15
65	64	60	26	19
66	69	48	30	8
67	81	34	34	19
68	120	30	26	14
69	93	31	31	17
70	60	40	33	15
71	52	41	36	14
72	81	33	28	11
73	95	27	26	10
74	56	35	33	20
75	61	34	31	19
76	118	25	21	12
77	41	39	38	17
78	71	32	25	17
79	36	34	25	18
80	33	25	23	13
