Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	43
no_item_types	120
no_items	1304
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	118	93	80	7
2	118	94	68	6
3	109	93	72	18
4	106	93	70	9
5	100	97	64	12
6	99	78	72	15
7	115	72	64	11
8	113	78	60	8
9	95	78	62	8
10	92	78	64	9
11	102	69	65	8
12	109	68	59	8
13	97	96	46	11
14	89	86	54	9
15	120	71	47	12
16	98	65	62	6
17	105	72	52	12
18	92	78	53	10
19	93	73	55	15
20	118	66	47	10
21	91	83	48	8
22	102	67	53	17
23	80	71	62	11
24	88	75	53	10
25	89	78	50	8
26	101	76	45	17
27	97	76	46	10
28	116	89	32	7
29	107	60	49	14
30	79	71	55	9
31	109	87	32	13
32	91	58	57	15
33	72	66	58	16
34	104	66	40	11
35	78	73	48	12
36	76	70	51	9
37	113	80	29	9
38	109	57	41	15
39	67	63	60	9
40	75	58	58	4
41	86	71	41	9
42	78	71	44	10
43	98	65	38	10
44	94	66	39	9
45	96	72	34	9
46	102	88	26	15
47	83	80	35	8
48	115	59	34	5
49	111	71	29	7
50	88	62	41	12
51	98	63	36	10
52	100	81	27	11
53	73	65	46	14
54	99	47	44	9
55	95	67	32	8
56	99	88	23	7
57	91	51	43	9
58	71	68	41	17
59	91	87	25	12
60	70	67	42	8
61	100	70	28	11
62	119	45	36	11
63	62	59	52	12
64	86	60	36	14
65	93	85	23	10
66	90	69	28	9
67	106	49	33	18
68	106	52	31	14
69	85	80	25	10
70	66	59	42	12
71	60	59	46	10
72	67	51	47	17
73	66	60	40	13
74	84	81	23	8
75	103	69	22	14
76	112	48	28	8
77	78	71	27	11
78	75	60	33	12
79	92	47	34	10
80	99	55	27	12
81	75	54	35	12
82	54	52	50	14
83	56	51	49	15
84	99	56	25	14
85	73	61	31	10
86	71	65	29	13
87	90	38	38	11
88	81	42	38	12
89	78	61	27	13
90	78	54	30	8
91	63	63	31	10
92	102	35	34	12
93	63	50	36	14
94	64	53	32	10
95	56	47	41	13
96	56	48	40	9
97	95	43	25	12
98	54	47	40	12
99	50	46	42	10
100	52	50	37	10
101	78	47	26	6
102	77	49	25	12
103	66	43	32	10
104	85	40	26	11
105	72	51	24	8
106	57	47	32	7
107	71	34	32	13
108	69	37	30	12
109	55	41	32	11
110	72	31	31	10
111	74	39	23	11
112	51	42	28	9
113	59	42	24	14
114	67	40	22	8
115	60	36	26	9
116	49	32	30	8
117	41	40	28	8
118	36	36	29	12
119	40	37	22	14
120	38	31	26	14
