Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	69
no_item_types	200
no_items	1209
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	109	92	78	3
2	100	91	76	12
3	101	87	77	4
4	94	92	78	5
5	110	90	66	7
6	105	81	74	7
7	97	82	78	10
8	109	76	73	4
9	120	74	67	6
10	112	100	52	7
11	111	73	71	7
12	108	91	58	4
13	99	95	60	6
14	93	78	77	4
15	118	82	57	4
16	109	80	62	9
17	109	73	65	8
18	114	85	53	3
19	107	70	62	5
20	100	69	67	3
21	98	73	64	6
22	112	72	56	3
23	87	81	63	4
24	80	78	71	5
25	114	64	59	6
26	103	99	42	9
27	95	79	57	7
28	89	72	66	5
29	94	70	64	7
30	119	61	58	7
31	105	66	60	6
32	110	75	50	11
33	115	94	38	5
34	84	73	66	5
35	95	92	46	4
36	113	79	45	4
37	104	91	41	7
38	97	70	57	9
39	115	68	49	4
40	103	62	59	3
41	114	77	42	7
42	110	60	55	7
43	75	71	68	5
44	80	72	62	1
45	97	92	40	2
46	108	62	53	5
47	96	69	53	7
48	102	67	47	6
49	98	83	38	8
50	83	64	58	9
51	116	78	34	4
52	85	65	55	6
53	99	71	43	5
54	85	79	45	1
55	98	58	53	3
56	116	96	27	8
57	95	77	41	5
58	74	66	61	5
59	75	68	58	9
60	119	87	28	5
61	100	72	40	5
62	108	98	27	6
63	80	75	47	7
64	92	80	38	4
65	84	69	48	8
66	114	58	42	5
67	76	73	50	3
68	86	64	50	6
69	83	71	46	5
70	95	66	43	3
71	92	65	45	4
72	84	57	56	10
73	92	62	47	7
74	108	67	37	8
75	114	52	45	6
76	84	67	47	10
77	115	78	29	9
78	76	63	54	6
79	65	63	63	6
80	100	67	38	8
81	113	78	28	4
82	85	58	50	4
83	85	59	49	5
84	98	80	31	7
85	100	60	40	6
86	71	65	52	7
87	72	69	48	4
88	68	67	52	9
89	93	83	30	6
90	78	76	38	6
91	93	62	39	7
92	99	94	24	5
93	88	76	33	4
94	96	82	28	7
95	89	55	45	7
96	83	73	36	11
97	86	56	44	5
98	75	64	44	9
99	91	68	34	5
100	69	67	45	3
101	70	60	49	4
102	91	56	40	5
103	89	67	34	8
104	114	43	41	7
105	103	60	32	6
106	96	81	25	6
107	117	50	33	8
108	75	64	40	4
109	77	54	46	5
110	84	58	38	5
111	85	53	41	6
112	76	59	41	5
113	75	69	35	5
114	62	55	53	9
115	80	55	41	5
116	71	70	36	5
117	98	67	27	9
118	90	81	24	6
119	102	59	29	9
120	96	60	30	5
121	118	45	32	6
122	57	55	54	8
123	70	69	35	4
124	84	52	38	7
125	65	51	50	8
126	90	80	23	7
127	116	56	25	8
128	95	55	31	5
129	79	45	45	6
130	77	56	37	6
131	109	69	21	5
132	63	53	47	5
133	91	52	33	8
134	65	60	40	5
135	109	43	33	8
136	71	57	38	6
137	57	54	48	8
138	57	57	45	5
139	71	50	41	4
140	90	49	33	4
141	75	52	37	9
142	85	53	31	6
143	72	71	27	7
144	74	62	30	3
145	74	46	40	10
146	78	58	30	7
147	120	35	32	7
148	82	68	24	3
149	57	52	45	6
150	85	62	25	6
151	93	67	20	7
152	61	56	36	4
153	72	55	31	6
154	75	54	30	4
155	76	57	28	8
156	75	70	23	9
157	56	49	44	5
158	76	72	22	7
159	89	54	25	5
160	111	49	22	4
161	60	51	38	9
162	66	55	32	6
163	89	46	28	7
164	119	34	28	4
165	72	41	38	7
166	58	54	35	5
167	52	50	41	6
168	102	38	27	8
169	72	50	29	5
170	81	41	31	7
171	97	34	31	10
172	62	42	38	9
173	55	45	39	6
174	78	45	27	7
175	50	46	38	7
176	61	42	34	5
177	69	43	28	7
178	87	33	28	9
179	44	44	40	5
180	71	53	20	8
181	115	26	25	2
182	61	57	20	5
183	64	33	32	5
184	43	42	36	5
185	58	43	26	5
186	72	31	29	7
187	84	32	24	6
188	49	39	31	6
189	74	28	26	8
190	43	39	32	6
191	71	35	21	9
192	59	37	22	5
193	43	37	30	5
194	44	35	30	6
195	42	35	31	7
196	55	37	22	3
197	40	35	31	7
198	54	34	21	3
199	55	35	20	8
200	36	35	24	6
