Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	1
Problem-ID	79
no_item_types	30
no_items	1089
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	114	75	69	32
2	91	83	72	37
3	78	76	68	33
4	90	70	63	34
5	112	75	45	40
6	80	76	54	45
7	94	85	39	40
8	94	61	54	44
9	104	62	48	44
10	111	67	39	41
11	118	58	42	39
12	93	70	43	23
13	97	82	35	41
14	92	66	44	29
15	99	57	47	31
16	100	53	47	33
17	102	45	45	31
18	84	78	28	42
19	99	46	39	31
20	84	61	33	40
21	107	40	39	30
22	69	50	45	40
23	57	55	48	32
24	70	57	37	37
25	73	48	42	45
26	63	49	46	32
27	72	53	37	33
28	92	44	29	39
29	91	44	28	31
30	89	43	27	40
