Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	64
no_item_types	178
no_items	2121
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	60	49	1	13
2	57	48	1	15
3	54	47	1	14
4	52	48	1	7
5	51	48	1	14
6	51	44	1	11
7	52	40	1	13
8	59	35	1	9
9	57	35	1	14
10	51	39	1	16
11	59	33	1	14
12	54	36	1	10
13	57	34	1	17
14	56	33	1	16
15	49	37	1	11
16	47	38	1	12
17	47	35	1	7
18	55	29	1	14
19	47	33	1	15
20	39	39	1	12
21	49	31	1	16
22	46	33	1	15
23	48	31	1	9
24	39	38	1	12
25	47	31	1	14
26	52	28	1	11
27	38	38	1	13
28	39	37	1	9
29	46	31	1	17
30	60	23	1	9
31	37	37	1	16
32	40	34	1	10
33	45	30	1	13
34	54	25	1	13
35	38	35	1	16
36	52	25	1	17
37	47	27	1	12
38	48	26	1	8
39	59	21	1	13
40	44	28	1	13
41	42	29	1	14
42	38	32	1	12
43	43	28	1	11
44	57	21	1	15
45	46	26	1	7
46	41	29	1	12
47	36	33	1	12
48	54	22	1	11
49	38	31	1	8
50	45	26	1	8
51	35	33	1	7
52	41	28	1	11
53	35	32	1	12
54	37	30	1	16
55	35	31	1	15
56	36	30	1	12
57	49	22	1	8
58	37	29	1	20
59	59	18	1	9
60	39	27	1	11
61	42	25	1	9
62	35	30	1	16
63	40	26	1	10
64	37	28	1	19
65	45	23	1	13
66	38	27	1	14
67	32	31	1	14
68	38	26	1	11
69	39	25	1	4
70	33	29	1	11
71	38	25	1	10
72	36	26	1	16
73	44	21	1	8
74	51	18	1	10
75	34	27	1	11
76	48	19	1	14
77	41	22	1	15
78	30	30	1	13
79	31	29	1	8
80	40	22	1	9
81	57	15	1	14
82	35	24	1	9
83	38	22	1	9
84	33	25	1	11
85	48	17	1	14
86	37	22	1	11
87	35	23	1	12
88	38	21	1	7
89	44	18	1	14
90	29	27	1	10
91	31	25	1	12
92	35	22	1	9
93	40	19	1	19
94	33	23	1	13
95	36	21	1	18
96	42	18	1	12
97	47	16	1	7
98	35	21	1	11
99	27	27	1	15
100	28	26	1	15
101	38	19	1	8
102	40	18	1	13
103	34	21	1	16
104	47	15	1	14
105	35	20	1	9
106	50	14	1	15
107	29	24	1	15
108	30	23	1	15
109	43	16	1	10
110	36	19	1	5
111	40	17	1	13
112	48	14	1	8
113	29	23	1	11
114	35	19	1	18
115	27	24	1	16
116	36	18	1	11
117	27	24	1	10
118	43	15	1	13
119	53	12	1	8
120	30	21	1	9
121	28	22	1	11
122	36	17	1	11
123	38	16	1	8
124	32	19	1	13
125	35	17	1	20
126	31	19	1	6
127	42	14	1	10
128	29	20	1	11
129	34	17	1	16
130	48	12	1	10
131	36	16	1	19
132	26	22	1	12
133	44	13	1	8
134	42	13	1	10
135	28	19	1	17
136	23	23	1	11
137	25	21	1	15
138	52	10	1	14
139	32	16	1	10
140	35	14	1	17
141	27	18	1	16
142	30	16	1	13
143	32	15	1	10
144	40	12	1	19
145	28	17	1	7
146	25	19	1	8
147	36	13	1	7
148	31	15	1	9
149	29	16	1	11
150	22	21	1	11
151	46	10	1	11
152	24	19	1	13
153	25	18	1	19
154	32	14	1	7
155	26	17	1	12
156	40	11	1	9
157	34	12	1	5
158	22	18	1	9
159	26	15	1	13
160	21	17	1	6
161	20	17	1	13
162	28	12	1	8
163	33	10	1	7
164	22	15	1	9
165	29	11	1	14
166	22	14	1	10
167	19	16	1	10
168	27	11	1	10
169	21	14	1	14
170	20	13	1	10
171	19	13	1	8
172	16	15	1	19
173	17	14	1	10
174	15	15	1	10
175	16	14	1	16
176	17	12	1	14
177	20	10	1	6
178	14	11	1	14
