Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	112
no_item_types	70
no_items	1909
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	109	82	75	35
2	97	94	73	26
3	106	76	71	32
4	85	84	72	32
5	103	76	64	31
6	96	82	59	25
7	95	70	62	30
8	84	69	66	27
9	83	71	62	26
10	83	76	57	25
11	75	75	63	39
12	103	76	44	33
13	86	71	56	37
14	82	77	54	31
15	91	87	43	34
16	89	77	46	29
17	109	57	50	26
18	94	65	49	30
19	91	57	57	31
20	98	97	31	28
21	97	69	41	21
22	103	97	27	29
23	91	81	36	25
24	73	64	55	18
25	86	70	42	22
26	86	76	38	25
27	91	76	35	24
28	78	71	42	24
29	103	73	30	35
30	98	52	44	27
31	98	88	26	37
32	64	63	53	28
33	79	64	40	25
34	100	62	31	34
35	105	49	35	31
36	88	67	30	23
37	103	54	31	17
38	72	55	43	30
39	75	62	36	27
40	71	48	47	34
41	98	79	20	33
42	66	51	46	20
43	75	49	42	24
44	80	66	29	20
45	90	83	20	27
46	60	55	45	34
47	111	49	26	31
48	78	58	30	27
49	97	48	29	27
50	71	67	27	26
51	90	43	33	20
52	60	51	41	23
53	71	55	32	27
54	74	42	40	21
55	88	39	35	28
56	86	51	27	18
57	61	48	39	28
58	61	47	39	17
59	73	46	33	22
60	115	35	27	26
61	57	44	42	24
62	93	47	22	31
63	54	49	36	29
64	119	25	21	25
65	73	37	23	30
66	48	36	31	22
67	71	30	22	24
68	38	37	29	27
69	79	25	20	27
70	49	25	21	28
