Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	140
no_item_types	897
no_items	1903
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	116	93	78	2
2	112	99	72	1
3	111	93	74	2
4	111	96	71	2
5	108	92	75	2
6	99	93	80	3
7	113	95	67	4
8	114	96	65	2
9	97	91	80	3
10	118	94	63	5
11	100	96	72	2
12	111	94	66	3
13	98	92	76	3
14	114	91	66	3
15	113	89	67	2
16	95	94	75	2
17	113	79	75	1
18	103	89	73	1
19	102	84	78	2
20	102	88	72	1
21	104	86	72	2
22	113	89	63	1
23	103	99	62	2
24	120	78	67	3
25	100	89	70	1
26	110	99	57	5
27	92	91	74	1
28	118	75	70	2
29	96	80	80	2
30	98	92	68	3
31	111	94	58	2
32	108	86	65	1
33	115	90	58	2
34	95	86	73	2
35	101	96	61	3
36	118	72	69	4
37	98	78	76	3
38	93	91	68	3
39	109	73	72	3
40	92	83	75	3
41	118	73	64	1
42	108	76	67	3
43	113	90	54	2
44	116	71	66	1
45	98	77	72	2
46	89	85	71	2
47	108	71	70	2
48	88	78	78	2
49	119	88	51	1
50	91	90	65	2
51	86	80	77	1
52	93	78	73	4
53	86	84	73	2
54	93	82	69	3
55	113	75	62	1
56	120	75	58	2
57	106	78	63	2
58	119	72	60	2
59	104	98	50	1
60	96	82	63	3
61	108	82	56	2
62	87	76	75	3
63	110	85	53	2
64	79	79	78	3
65	107	81	56	2
66	120	84	48	3
67	105	71	64	3
68	107	84	53	1
69	81	77	76	1
70	82	81	71	3
71	89	88	60	3
72	100	69	68	2
73	100	82	57	3
74	115	84	48	2
75	98	86	55	3
76	106	78	56	2
77	87	87	61	1
78	120	62	62	2
79	96	75	64	3
80	109	74	57	4
81	82	80	70	1
82	115	70	57	1
83	104	90	49	2
84	108	73	58	2
85	110	74	56	3
86	116	98	40	3
87	101	90	50	3
88	80	75	75	3
89	83	74	73	1
90	115	66	59	1
91	119	99	38	2
92	113	79	50	1
93	110	75	54	2
94	100	79	56	1
95	95	93	50	3
96	105	75	56	1
97	81	80	68	1
98	88	77	65	4
99	95	69	67	2
100	85	77	67	1
101	98	73	61	2
102	92	79	60	4
103	93	71	66	1
104	114	78	49	2
105	89	79	61	2
106	108	73	54	2
107	115	88	42	1
108	93	76	60	2
109	120	75	47	2
110	91	86	54	3
111	117	86	42	2
112	98	77	56	1
113	113	93	40	3
114	118	79	45	3
115	96	79	55	2
116	83	75	67	1
117	91	76	60	1
118	120	91	38	1
119	117	62	57	1
120	90	90	51	4
121	95	92	47	3
122	92	72	62	1
123	119	76	45	2
124	94	80	54	2
125	82	76	65	2
126	101	77	52	2
127	79	72	71	2
128	94	78	55	3
129	78	76	68	3
130	103	65	60	5
131	107	75	50	3
132	94	72	59	2
133	85	77	61	2
134	101	94	42	2
135	119	67	50	1
136	119	71	47	1
137	115	80	43	1
138	84	81	58	2
139	84	71	66	1
140	92	91	47	3
