Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	69
no_item_types	186
no_items	2049
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	43	1	9
2	49	47	1	10
3	58	39	1	9
4	60	37	1	13
5	56	39	1	5
6	57	38	1	15
7	47	46	1	15
8	54	40	1	11
9	54	39	1	8
10	54	38	1	10
11	56	36	1	8
12	49	41	1	10
13	55	36	1	14
14	48	41	1	12
15	49	40	1	12
16	50	38	1	9
17	55	33	1	10
18	50	36	1	16
19	59	30	1	12
20	49	36	1	13
21	54	32	1	12
22	52	33	1	14
23	50	34	1	11
24	57	29	1	11
25	59	28	1	12
26	53	31	1	10
27	43	38	1	15
28	49	33	1	15
29	40	39	1	20
30	51	30	1	18
31	46	33	1	8
32	47	32	1	9
33	39	38	1	14
34	57	26	1	11
35	40	37	1	11
36	51	29	1	14
37	41	35	1	8
38	54	26	1	15
39	41	34	1	15
40	42	33	1	10
41	43	32	1	10
42	57	24	1	11
43	42	32	1	9
44	43	31	1	12
45	45	29	1	9
46	50	26	1	8
47	59	22	1	14
48	49	26	1	15
49	37	34	1	12
50	36	34	1	12
51	42	29	1	10
52	41	29	1	12
53	36	33	1	12
54	44	27	1	9
55	36	33	1	14
56	37	32	1	9
57	51	23	1	6
58	37	31	1	13
59	34	33	1	12
60	35	32	1	14
61	36	31	1	13
62	38	29	1	10
63	39	28	1	11
64	37	29	1	12
65	51	21	1	14
66	46	23	1	10
67	42	25	1	7
68	52	20	1	6
69	38	27	1	6
70	60	17	1	14
71	46	22	1	10
72	42	24	1	13
73	50	20	1	12
74	32	31	1	10
75	33	30	1	10
76	47	21	1	9
77	35	28	1	14
78	36	27	1	12
79	32	30	1	15
80	38	25	1	10
81	43	22	1	9
82	47	20	1	10
83	32	29	1	9
84	37	25	1	11
85	46	20	1	11
86	40	23	1	12
87	45	20	1	12
88	47	19	1	10
89	34	26	1	11
90	38	23	1	7
91	46	19	1	12
92	39	22	1	14
93	30	28	1	12
94	42	20	1	11
95	35	24	1	11
96	59	14	1	9
97	30	27	1	9
98	31	26	1	7
99	40	20	1	7
100	42	19	1	16
101	28	28	1	9
102	40	19	1	11
103	28	27	1	9
104	30	25	1	9
105	44	17	1	8
106	37	20	1	11
107	41	18	1	12
108	35	21	1	12
109	48	15	1	10
110	45	16	1	17
111	34	21	1	17
112	31	23	1	13
113	44	16	1	11
114	35	20	1	7
115	29	24	1	11
116	57	12	1	7
117	42	16	1	8
118	28	24	1	9
119	37	18	1	6
120	31	21	1	3
121	26	25	1	9
122	49	13	1	8
123	35	18	1	13
124	30	21	1	12
125	42	15	1	18
126	33	19	1	15
127	25	25	1	12
128	48	13	1	14
129	28	22	1	10
130	41	15	1	11
131	55	11	1	8
132	40	15	1	9
133	26	23	1	6
134	35	17	1	14
135	33	18	1	8
136	49	12	1	14
137	39	15	1	15
138	34	17	1	5
139	37	15	1	13
140	39	14	1	13
141	38	14	1	12
142	28	19	1	11
143	27	19	1	11
144	32	16	1	16
145	42	12	1	11
146	28	18	1	11
147	45	11	1	15
148	29	17	1	9
149	27	18	1	12
150	37	13	1	14
151	40	12	1	9
152	25	19	1	8
153	27	17	1	6
154	24	19	1	11
155	35	13	1	10
156	30	15	1	12
157	21	21	1	14
158	22	20	1	6
159	27	16	1	8
160	21	20	1	8
161	37	11	1	7
162	27	15	1	7
163	25	16	1	13
164	21	19	1	8
165	36	11	1	13
166	24	16	1	14
167	20	19	1	13
168	21	18	1	11
169	29	13	1	9
170	22	17	1	12
171	25	14	1	7
172	35	10	1	8
173	34	10	1	11
174	20	17	1	18
175	28	12	1	15
176	21	16	1	11
177	27	12	1	7
178	23	14	1	12
179	29	11	1	10
180	21	15	1	6
181	28	10	1	13
182	19	13	1	9
183	16	14	1	9
184	18	12	1	17
185	15	14	1	11
186	17	10	1	12
