Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	11
Problem-ID	83
no_item_types	40
no_items	1976
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	52	42	1	47
2	51	39	1	45
3	48	40	1	45
4	53	30	1	49
5	56	28	1	42
6	50	31	1	46
7	45	34	1	59
8	46	33	1	62
9	51	29	1	51
10	41	35	1	51
11	50	28	1	53
12	56	23	1	46
13	36	33	1	54
14	59	20	1	42
15	34	32	1	45
16	45	24	1	51
17	37	29	1	52
18	37	28	1	44
19	59	16	1	48
20	39	24	1	53
21	45	20	1	41
22	49	18	1	54
23	31	28	1	61
24	43	20	1	70
25	55	15	1	51
26	42	19	1	55
27	47	15	1	44
28	32	22	1	58
29	30	23	1	54
30	40	17	1	52
31	26	25	1	40
32	50	13	1	48
33	35	16	1	49
34	25	21	1	55
35	30	17	1	43
36	27	17	1	53
37	30	15	1	41
38	23	18	1	39
39	30	10	1	41
40	17	14	1	42
