Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	99
no_item_types	500
no_items	1926
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	107	96	80	5
2	109	92	78	2
3	119	99	66	4
4	100	91	76	1
5	117	96	61	4
6	101	87	77	5
7	94	92	78	3
8	110	90	66	6
9	118	89	62	2
10	105	81	74	3
11	109	78	74	4
12	97	82	78	4
13	109	76	73	4
14	106	78	73	6
15	120	74	67	4
16	112	100	52	5
17	111	73	71	2
18	96	85	70	4
19	108	91	58	4
20	99	95	60	6
21	98	81	71	3
22	93	78	77	8
23	100	77	72	5
24	118	82	57	4
25	109	80	62	2
26	109	73	65	5
27	109	86	55	3
28	114	85	53	2
29	106	72	67	6
30	94	83	65	4
31	112	85	52	4
32	105	98	46	4
33	88	80	67	2
34	83	80	71	3
35	95	86	57	1
36	113	71	58	6
37	107	70	62	6
38	105	94	47	5
39	115	66	61	7
40	100	69	67	5
41	111	78	53	2
42	98	73	64	2
43	115	79	50	2
44	84	75	72	3
45	112	72	56	3
46	82	77	71	8
47	98	76	60	6
48	87	81	63	3
49	80	78	71	3
50	115	80	48	2
51	103	71	60	4
52	93	77	61	2
53	90	79	61	1
54	110	74	53	4
55	114	64	59	1
56	103	99	42	3
57	95	79	57	2
58	99	77	56	2
59	89	72	66	3
60	94	70	64	3
61	119	61	58	4
62	98	72	59	1
63	105	66	60	4
64	89	76	61	5
65	110	75	50	3
66	115	94	38	3
67	84	73	66	9
68	95	92	46	4
69	113	79	45	3
70	97	82	50	3
71	78	76	67	6
72	92	77	55	3
73	78	78	64	7
74	76	74	69	5
75	104	91	41	2
76	97	70	57	4
77	80	78	62	6
78	115	68	49	6
79	114	76	44	4
80	103	62	59	5
81	114	77	42	3
82	95	92	42	5
83	103	68	52	7
84	110	60	55	5
85	99	94	39	4
86	75	71	68	4
87	104	77	45	4
88	86	65	64	5
89	80	72	62	6
90	97	92	40	5
91	108	62	53	5
92	105	78	43	2
93	96	69	53	5
94	95	71	52	5
95	84	73	57	5
96	89	81	48	5
97	89	67	58	4
98	75	69	66	5
99	116	89	33	3
100	95	73	49	6
101	116	62	47	5
102	100	67	50	3
103	114	61	48	3
104	104	68	47	4
105	76	68	64	8
106	96	60	56	4
107	117	64	43	4
108	102	67	47	4
109	91	73	48	4
110	100	61	52	3
111	85	78	47	2
112	98	83	38	4
113	83	64	58	6
114	116	78	34	4
115	93	73	45	5
116	95	73	44	4
117	85	65	55	2
118	99	71	43	3
119	85	79	45	1
120	98	58	53	4
121	116	96	27	4
122	95	77	41	5
123	76	73	54	6
124	96	78	40	5
125	72	66	63	4
126	74	66	61	4
127	112	52	51	6
128	79	75	50	2
129	75	68	58	4
130	109	63	43	3
131	104	62	45	4
132	119	87	28	5
133	100	72	40	6
134	108	98	27	3
135	98	71	41	3
136	73	63	62	8
137	80	62	57	4
138	79	73	49	2
139	94	75	40	3
140	80	75	47	3
141	72	71	55	1
142	92	80	38	3
143	84	69	48	3
144	79	69	51	3
145	114	58	42	3
146	85	71	46	4
147	76	73	50	4
148	86	64	50	5
149	113	64	38	4
150	95	74	39	5
151	99	79	35	3
152	104	69	38	2
153	83	71	46	2
154	95	66	43	4
155	92	65	45	3
156	84	78	41	4
157	74	66	55	5
158	84	57	56	3
159	92	62	47	3
160	108	67	37	3
161	114	52	45	6
162	84	67	47	1
163	85	63	49	3
164	80	71	46	6
165	84	74	42	5
166	115	78	29	2
167	70	70	53	2
168	76	63	54	2
169	65	63	63	4
170	93	77	36	4
171	90	84	34	4
172	111	49	47	2
173	100	67	38	6
174	98	74	35	3
175	94	57	47	1
176	78	67	48	4
177	100	73	34	4
178	78	61	52	3
179	113	78	28	4
180	78	62	51	7
181	85	58	50	3
182	85	59	49	5
183	100	66	37	3
184	98	80	31	2
185	111	64	34	5
186	83	83	35	2
187	100	60	40	4
188	71	65	52	4
189	72	69	48	4
190	99	86	28	5
191	113	49	43	6
192	68	67	52	3
193	97	74	33	1
194	76	76	41	4
195	85	58	48	3
196	81	55	53	2
197	99	64	37	4
198	87	62	43	5
199	110	49	43	4
200	93	83	30	5
201	68	68	50	5
202	92	66	38	3
203	99	56	41	4
204	78	76	38	3
205	93	62	39	3
206	99	94	24	3
207	99	75	30	5
208	70	69	46	1
209	111	80	25	5
210	89	58	43	8
211	93	54	44	4
212	88	76	33	5
213	96	82	28	4
214	89	55	45	5
215	77	65	44	4
216	75	68	43	6
217	83	73	36	4
218	84	74	35	1
219	91	70	34	4
220	92	87	27	4
221	96	50	45	7
222	119	72	25	4
223	101	53	40	2
224	89	65	37	6
225	78	56	49	3
226	86	56	44	3
227	82	76	34	2
228	96	76	29	4
229	75	64	44	4
230	77	57	48	5
231	91	68	34	2
232	111	90	21	6
233	69	67	45	7
234	78	53	50	4
235	91	63	36	8
236	70	60	49	5
237	63	57	57	5
238	91	56	40	4
239	89	67	34	2
240	98	47	44	3
241	114	43	41	2
242	95	66	32	4
243	103	60	32	4
244	96	81	25	5
245	118	41	40	2
246	101	58	33	2
247	113	45	38	5
248	117	50	33	2
249	70	53	52	3
250	118	51	32	4
251	76	55	46	2
252	96	91	22	2
253	75	64	40	5
254	77	54	46	3
255	72	52	51	4
256	64	56	53	2
257	92	47	43	2
258	84	58	38	4
259	89	67	31	3
260	85	53	41	6
261	73	72	35	4
262	86	69	31	2
263	76	59	41	3
264	90	55	37	8
265	84	53	41	3
266	89	64	32	2
267	75	69	35	3
268	62	55	53	5
269	77	69	34	6
270	80	55	41	4
271	71	70	36	2
272	98	67	27	2
273	98	72	25	6
274	56	56	56	5
275	101	56	31	4
276	90	81	24	4
277	61	54	53	4
278	102	59	29	1
279	89	70	28	5
280	96	60	30	4
281	88	65	30	2
282	80	63	34	3
283	65	56	47	7
284	118	45	32	2
285	57	55	54	4
286	70	69	35	6
287	58	57	51	2
288	63	60	44	7
289	84	52	38	4
290	65	51	50	1
291	90	80	23	9
292	68	54	45	4
293	111	62	24	2
294	90	52	35	4
295	98	79	21	2
296	90	43	42	2
297	91	51	35	4
298	116	56	25	5
299	68	53	45	5
300	95	55	31	3
