Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	11
Problem-ID	76
no_item_types	30
no_items	2126
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	47	44	1	73
2	55	37	1	67
3	43	34	1	70
4	38	38	1	84
5	54	26	1	81
6	39	36	1	66
7	47	29	1	71
8	57	22	1	68
9	40	28	1	67
10	43	26	1	64
11	34	31	1	78
12	36	29	1	75
13	34	30	1	66
14	36	28	1	57
15	43	22	1	64
16	35	26	1	82
17	42	19	1	68
18	57	14	1	81
19	29	26	1	64
20	34	22	1	68
21	37	18	1	83
22	25	25	1	81
23	44	14	1	60
24	39	14	1	71
25	27	18	1	57
26	29	15	1	80
27	39	10	1	78
28	22	17	1	82
29	16	15	1	65
30	21	10	1	55
