Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	50
no_item_types	117
no_items	2062
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	44	1	21
2	50	47	1	25
3	54	41	1	11
4	53	40	1	15
5	59	35	1	14
6	58	35	1	22
7	60	33	1	26
8	49	39	1	18
9	48	39	1	15
10	51	36	1	21
11	45	40	1	16
12	54	33	1	16
13	47	37	1	17
14	50	34	1	24
15	44	38	1	15
16	57	29	1	14
17	53	31	1	17
18	41	37	1	20
19	56	27	1	13
20	48	31	1	22
21	45	33	1	18
22	39	38	1	18
23	45	32	1	22
24	46	30	1	19
25	38	36	1	17
26	48	28	1	19
27	43	31	1	15
28	39	34	1	20
29	43	30	1	14
30	37	34	1	20
31	50	25	1	19
32	54	23	1	15
33	58	21	1	15
34	46	26	1	11
35	49	24	1	22
36	58	20	1	17
37	35	33	1	19
38	41	28	1	23
39	37	31	1	21
40	38	30	1	13
41	35	32	1	20
42	37	30	1	25
43	44	25	1	14
44	47	23	1	17
45	49	22	1	16
46	43	25	1	24
47	37	29	1	15
48	35	30	1	17
49	58	18	1	21
50	47	22	1	24
51	34	30	1	19
52	47	21	1	19
53	51	19	1	15
54	32	30	1	20
55	33	28	1	18
56	40	23	1	10
57	50	18	1	13
58	39	23	1	14
59	32	28	1	14
60	37	24	1	15
61	58	15	1	8
62	57	15	1	12
63	34	25	1	19
64	36	23	1	19
65	43	19	1	22
66	58	14	1	17
67	50	16	1	32
68	53	15	1	17
69	50	15	1	18
70	43	17	1	14
71	27	27	1	22
72	45	16	1	10
73	31	23	1	23
74	47	15	1	17
75	35	20	1	21
76	29	24	1	12
77	31	22	1	22
78	58	11	1	16
79	26	23	1	17
80	31	18	1	16
81	26	21	1	22
82	42	13	1	28
83	32	17	1	7
84	30	18	1	20
85	33	16	1	14
86	40	13	1	15
87	27	19	1	15
88	23	22	1	17
89	25	20	1	18
90	30	16	1	24
91	40	12	1	20
92	22	21	1	13
93	24	19	1	17
94	41	11	1	11
95	25	18	1	20
96	25	17	1	16
97	42	10	1	13
98	22	19	1	12
99	32	13	1	21
100	24	17	1	21
101	33	12	1	17
102	24	16	1	17
103	26	14	1	14
104	34	10	1	22
105	26	13	1	12
106	22	14	1	16
107	27	11	1	21
108	22	13	1	18
109	19	15	1	25
110	23	12	1	17
111	24	11	1	22
112	22	12	1	18
113	21	12	1	18
114	18	14	1	12
115	16	14	1	15
116	18	12	1	18
117	16	13	1	13
