Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	1
Problem-ID	147
no_item_types	100
no_items	1250
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	101	100	77	9
2	116	84	63	14
3	96	78	76	14
4	103	74	67	10
5	94	82	66	14
6	107	72	62	9
7	118	79	51	9
8	96	85	58	10
9	115	68	59	13
10	85	75	72	19
11	93	77	64	11
12	90	86	57	11
13	113	72	54	9
14	83	71	71	7
15	117	61	57	13
16	101	66	59	18
17	78	77	64	15
18	103	63	59	11
19	119	83	38	16
20	113	70	47	7
21	113	60	54	18
22	86	76	55	13
23	87	64	64	12
24	112	69	46	14
25	106	79	42	16
26	115	87	34	17
27	91	61	61	10
28	103	67	49	9
29	94	75	46	9
30	116	77	36	9
31	92	81	43	15
32	117	74	37	14
33	104	71	43	13
34	95	60	55	11
35	87	82	42	10
36	117	52	49	13
37	116	78	32	11
38	92	58	54	15
39	80	66	52	17
40	70	67	55	5
41	80	63	51	12
42	72	65	54	8
43	105	80	29	7
44	98	55	44	8
45	99	52	46	18
46	79	68	43	13
47	88	62	42	14
48	83	73	37	11
49	76	63	46	12
50	72	63	47	12
51	84	58	43	15
52	84	70	35	5
53	98	46	45	17
54	75	64	42	6
55	94	79	26	14
56	64	58	52	13
57	70	55	49	13
58	79	76	31	10
59	109	73	23	16
60	101	80	21	16
61	71	69	34	16
62	88	61	31	15
63	64	54	48	9
64	74	56	40	12
65	76	57	36	12
66	76	54	38	15
67	114	47	29	12
68	87	60	29	13
69	110	43	32	16
70	64	55	43	10
71	93	67	23	13
72	92	44	32	12
73	61	50	42	13
74	109	41	28	11
75	71	42	38	11
76	107	39	26	13
77	79	40	34	12
78	55	44	44	13
79	118	43	20	11
80	112	29	29	9
81	99	39	24	11
82	60	51	30	11
83	67	59	23	14
84	49	48	38	17
85	60	44	33	11
86	53	46	35	8
87	86	32	31	17
88	75	48	23	13
89	98	33	24	10
90	77	32	30	15
91	66	36	31	12
92	54	54	25	13
93	75	43	21	19
94	96	32	22	13
95	101	26	24	12
96	50	34	34	12
97	42	42	32	17
98	42	38	34	12
99	38	36	34	20
100	47	37	24	15
