Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	64
no_item_types	20
no_items	2208
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	98	96	56	107
2	98	88	47	122
3	103	69	49	108
4	113	92	33	87
5	78	72	57	112
6	119	59	39	120
7	116	49	47	102
8	83	78	37	107
9	79	68	44	102
10	92	64	33	105
11	97	53	32	126
12	54	52	49	129
13	75	45	35	106
14	99	37	30	113
15	83	44	23	99
16	68	34	33	113
17	59	35	34	98
18	57	33	29	114
19	52	37	28	123
20	41	33	31	115
