Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	102
no_item_types	60
no_items	1989
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	109	82	75	33
2	97	94	73	26
3	106	76	71	36
4	85	84	72	27
5	103	76	64	37
6	96	82	59	39
7	95	70	62	36
8	84	69	66	35
9	83	71	62	38
10	83	76	57	38
11	75	75	63	36
12	103	76	44	35
13	91	87	43	33
14	89	77	46	29
15	109	57	50	35
16	91	57	57	33
17	97	69	41	39
18	103	97	27	40
19	91	81	36	42
20	73	64	55	25
21	86	70	42	23
22	86	76	38	29
23	91	76	35	36
24	98	52	44	37
25	98	88	26	25
26	79	64	40	35
27	105	49	35	39
28	88	67	30	31
29	103	54	31	22
30	72	55	43	35
31	75	62	36	31
32	71	48	47	37
33	98	79	20	41
34	75	49	42	29
35	80	66	29	36
36	90	83	20	50
37	60	55	45	20
38	111	49	26	28
39	78	58	30	37
40	97	48	29	36
41	71	67	27	31
42	90	43	33	25
43	60	51	41	34
44	71	55	32	29
45	74	42	40	29
46	88	39	35	37
47	86	51	27	26
48	61	48	39	34
49	61	47	39	30
50	73	46	33	33
51	57	44	42	43
52	93	47	22	39
53	54	49	36	32
54	119	25	21	29
55	73	37	23	34
56	48	36	31	31
57	71	30	22	31
58	38	37	29	42
59	79	25	20	26
60	49	25	21	25
