Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	8
Problem-ID	104
no_item_types	462
no_items	1369
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	54	50	1	4
2	56	47	1	5
3	52	48	1	1
4	56	44	1	2
5	52	47	1	2
6	55	43	1	1
7	50	47	1	2
8	50	46	1	2
9	58	39	1	3
10	49	46	1	4
11	57	39	1	2
12	59	37	1	2
13	49	44	1	3
14	55	39	1	2
15	48	44	1	5
16	52	40	1	3
17	46	45	1	2
18	59	35	1	1
19	50	41	1	2
20	55	37	1	2
21	52	39	1	3
22	47	43	1	2
23	53	38	1	3
24	59	34	1	1
25	50	40	1	2
26	51	39	1	3
27	55	36	1	1
28	48	41	1	5
29	49	40	1	4
30	59	33	1	3
31	57	34	1	1
32	51	38	1	3
33	57	34	1	6
34	47	41	1	4
35	55	35	1	5
36	48	40	1	2
37	49	39	1	1
38	50	37	1	1
39	56	33	1	5
40	47	39	1	5
41	53	34	1	1
42	45	40	1	2
43	47	38	1	5
44	51	35	1	2
45	57	31	1	3
46	49	36	1	3
47	45	39	1	3
48	47	37	1	4
49	48	36	1	3
50	45	38	1	4
51	47	36	1	3
52	44	38	1	6
53	45	37	1	1
54	53	31	1	3
55	48	34	1	3
56	56	29	1	1
57	46	35	1	3
58	55	29	1	4
59	43	37	1	3
60	45	35	1	3
61	52	30	1	3
62	43	36	1	4
63	55	28	1	3
64	48	32	1	2
65	59	26	1	2
66	45	34	1	4
67	40	38	1	2
68	49	31	1	3
69	41	37	1	5
70	54	28	1	4
71	43	35	1	3
72	44	34	1	4
73	48	31	1	5
74	45	33	1	2
75	40	37	1	4
76	46	32	1	8
77	42	35	1	2
78	43	34	1	2
79	47	31	1	3
80	38	38	1	4
81	39	37	1	4
82	40	36	1	4
83	48	30	1	4
84	42	34	1	1
85	59	24	1	5
86	38	37	1	3
87	39	36	1	4
88	50	28	1	3
89	51	27	1	2
90	49	28	1	1
91	38	36	1	3
92	44	31	1	4
93	47	29	1	2
94	40	34	1	1
95	46	29	1	2
96	38	35	1	4
97	39	34	1	1
98	49	27	1	5
99	55	24	1	1
100	44	30	1	5
101	40	33	1	2
102	47	28	1	5
103	42	31	1	1
104	54	24	1	2
105	37	35	1	2
106	38	34	1	3
107	43	30	1	2
108	39	33	1	2
109	40	32	1	4
110	49	26	1	2
111	47	27	1	4
112	55	23	1	2
113	45	28	1	1
114	42	30	1	2
115	38	33	1	6
116	48	26	1	2
117	43	29	1	3
118	54	23	1	2
119	46	27	1	3
120	44	28	1	2
121	35	35	1	3
122	47	26	1	2
123	55	22	1	3
124	39	31	1	3
125	43	28	1	4
126	60	20	1	4
127	40	30	1	2
128	48	25	1	3
129	57	21	1	5
130	46	26	1	2
131	35	34	1	2
132	36	33	1	3
133	38	31	1	3
134	42	28	1	1
135	47	25	1	2
136	39	30	1	2
137	43	27	1	2
138	35	33	1	2
139	55	21	1	1
140	48	24	1	4
141	46	25	1	3
142	52	22	1	3
143	38	30	1	2
144	42	27	1	2
145	49	23	1	1
146	51	22	1	3
147	34	33	1	3
148	35	32	1	3
149	37	30	1	1
150	48	23	1	3
151	38	29	1	2
152	58	19	1	5
153	44	25	1	5
154	55	20	1	3
155	39	28	1	2
156	34	32	1	3
157	54	20	1	4
158	45	24	1	4
159	36	30	1	1
160	37	29	1	2
161	51	21	1	4
162	41	26	1	2
163	38	28	1	5
164	59	18	1	4
165	46	23	1	1
166	48	22	1	1
167	34	31	1	4
168	35	30	1	5
169	42	25	1	3
170	40	26	1	2
171	52	20	1	3
172	37	28	1	2
173	45	23	1	3
174	43	24	1	6
175	49	21	1	4
176	34	30	1	2
177	35	29	1	6
178	39	26	1	7
179	46	22	1	1
180	36	28	1	2
181	32	31	1	3
182	55	18	1	1
183	38	26	1	3
184	52	19	1	1
185	38	26	1	2
186	41	24	1	3
187	42	23	1	2
188	46	21	1	6
189	40	24	1	3
190	48	20	1	1
191	40	24	1	1
192	33	29	1	6
193	38	25	1	1
194	45	21	1	2
195	35	27	1	2
196	36	26	1	2
197	39	24	1	2
198	36	26	1	2
199	55	17	1	2
200	33	28	1	4
201	40	23	1	2
202	57	16	1	7
203	35	26	1	4
204	43	21	1	5
205	30	30	1	1
206	36	25	1	2
207	31	29	1	3
208	32	28	1	1
209	33	27	1	1
210	59	15	1	5
211	34	26	1	3
212	42	21	1	1
213	40	22	1	3
214	55	16	1	5
215	38	23	1	3
216	30	29	1	3
217	31	28	1	2
218	36	24	1	3
219	32	27	1	1
220	43	20	1	2
221	39	22	1	2
222	33	26	1	2
223	57	15	1	4
224	37	23	1	4
225	35	24	1	3
226	30	28	1	2
227	35	24	1	3
228	42	20	1	2
229	31	27	1	2
230	38	22	1	3
231	49	17	1	2
232	36	23	1	2
233	33	25	1	5
234	41	20	1	3
235	51	16	1	2
236	34	24	1	3
237	30	27	1	4
238	45	18	1	2
239	54	15	1	7
240	35	23	1	3
241	40	20	1	1
242	42	19	1	4
243	44	18	1	3
244	36	22	1	1
245	33	24	1	4
246	44	18	1	3
247	33	24	1	3
248	49	16	1	3
249	29	27	1	2
250	34	23	1	3
251	46	17	1	2
252	30	26	1	2
253	37	21	1	2
254	31	25	1	1
255	43	18	1	4
256	35	22	1	4
257	32	24	1	1
258	48	16	1	4
259	45	17	1	3
260	40	19	1	2
261	36	21	1	5
262	42	18	1	4
263	36	21	1	3
264	28	27	1	2
265	42	18	1	4
266	47	16	1	3
267	50	15	1	2
268	34	22	1	3
269	39	19	1	3
270	37	20	1	3
271	35	21	1	3
272	43	17	1	2
273	28	26	1	3
274	38	19	1	3
275	36	20	1	2
276	40	18	1	2
277	45	16	1	2
278	34	21	1	5
279	31	23	1	2
280	32	22	1	8
281	37	19	1	2
282	39	18	1	4
283	28	25	1	3
284	50	14	1	5
285	35	20	1	2
286	28	25	1	2
287	29	24	1	4
288	58	12	1	3
289	29	24	1	1
290	33	21	1	3
291	30	23	1	3
292	36	19	1	5
293	31	22	1	2
294	34	20	1	3
295	28	24	1	1
296	32	21	1	2
297	28	24	1	2
298	37	18	1	4
299	39	17	1	5
300	51	13	1	2
301	30	22	1	1
302	41	16	1	1
303	26	25	1	3
304	27	24	1	3
305	36	18	1	3
306	27	24	1	4
307	38	17	1	3
308	43	15	1	3
309	32	20	1	5
310	49	13	1	2
311	53	12	1	4
312	30	21	1	3
313	45	14	1	3
314	30	21	1	2
315	42	15	1	2
316	26	24	1	4
317	27	23	1	1
318	28	22	1	3
319	41	15	1	4
320	36	17	1	4
321	34	18	1	3
322	29	21	1	5
323	32	19	1	4
324	40	15	1	3
325	26	23	1	2
326	46	13	1	2
327	35	17	1	4
328	27	22	1	3
329	33	18	1	3
330	37	16	1	3
331	31	19	1	3
332	28	21	1	3
333	42	14	1	3
334	39	15	1	4
335	29	20	1	2
336	34	17	1	4
337	36	16	1	3
338	32	18	1	4
339	25	23	1	1
340	26	22	1	2
341	44	13	1	4
342	38	15	1	7
343	27	21	1	1
344	51	11	1	3
345	40	14	1	1
346	35	16	1	1
347	43	13	1	4
348	31	18	1	6
349	37	15	1	2
350	29	19	1	2
351	25	22	1	3
352	50	11	1	2
353	26	21	1	3
354	42	13	1	5
355	26	21	1	3
356	39	14	1	3
357	49	11	1	2
358	28	19	1	3
359	33	16	1	3
360	44	12	1	5
361	31	17	1	3
362	25	21	1	4
363	35	15	1	1
364	25	21	1	3
365	35	15	1	2
366	52	10	1	2
367	40	13	1	6
368	43	12	1	3
369	27	19	1	2
370	32	16	1	3
371	34	15	1	7
372	23	22	1	3
373	42	12	1	3
374	36	14	1	5
375	31	16	1	4
376	45	11	1	2
377	26	19	1	4
378	38	13	1	4
379	29	17	1	2
380	35	14	1	3
381	27	18	1	3
382	40	12	1	5
383	28	17	1	6
384	26	18	1	2
385	36	13	1	2
386	26	18	1	2
387	29	16	1	2
388	46	10	1	3
389	23	20	1	4
390	27	17	1	4
391	24	19	1	1
392	35	13	1	2
393	30	15	1	3
394	32	14	1	3
395	28	16	1	2
396	32	14	1	4
397	28	16	1	3
398	32	14	1	2
399	26	17	1	3
400	34	13	1	6
401	22	20	1	2
402	44	10	1	3
403	23	19	1	2
404	29	15	1	1
405	31	14	1	2
406	24	18	1	4
407	27	16	1	6
408	24	18	1	3
409	25	17	1	5
410	21	20	1	1
411	28	15	1	4
412	22	19	1	6
413	24	17	1	5
414	34	12	1	2
415	27	15	1	3
416	20	20	1	2
417	40	10	1	2
418	21	19	1	3
419	22	18	1	4
420	35	11	1	4
421	24	16	1	5
422	21	18	1	1
423	22	17	1	4
424	28	13	1	3
425	21	17	1	2
426	22	16	1	3
427	29	12	1	1
428	31	11	1	1
429	22	15	1	3
430	25	13	1	2
431	27	12	1	3
432	19	17	1	3
433	23	14	1	4
434	29	11	1	2
435	21	15	1	4
436	22	14	1	3
437	30	10	1	4
438	23	13	1	1
439	21	14	1	3
440	17	17	1	6
441	18	16	1	2
442	19	15	1	3
443	21	13	1	4
444	17	16	1	4
445	19	14	1	5
446	16	16	1	3
447	17	15	1	5
448	23	11	1	3
449	21	12	1	3
450	19	13	1	2
451	22	11	1	2
452	16	15	1	2
453	17	14	1	4
454	18	13	1	2
455	16	14	1	5
456	15	14	1	3
457	17	12	1	4
458	20	10	1	2
459	14	12	1	4
460	15	11	1	2
461	13	12	1	5
462	15	10	1	3
