Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	9
Problem-ID	122
no_item_types	79
no_items	1587
CONTAINER_DATA (l,w,h)	432	79	1
ITEMS_DATA:
Type	x	y	z	no_items
1	48	41	1	19
2	45	43	1	25
3	49	39	1	12
4	58	31	1	21
5	42	42	1	20
6	47	36	1	13
7	49	32	1	28
8	50	31	1	15
9	41	37	1	25
10	47	31	1	21
11	42	34	1	16
12	51	27	1	18
13	39	35	1	15
14	54	25	1	16
15	38	35	1	9
16	45	28	1	17
17	39	32	1	19
18	38	32	1	20
19	43	28	1	29
20	36	32	1	30
21	37	31	1	22
22	47	24	1	32
23	51	22	1	25
24	35	31	1	26
25	38	28	1	25
26	38	27	1	20
27	44	23	1	25
28	35	27	1	14
29	45	21	1	25
30	40	23	1	13
31	43	21	1	17
32	56	16	1	21
33	35	24	1	19
34	32	26	1	20
35	37	21	1	13
36	45	17	1	19
37	33	23	1	19
38	36	21	1	19
39	37	20	1	17
40	38	19	1	22
41	48	15	1	23
42	40	18	1	19
43	59	12	1	31
44	30	23	1	23
45	34	20	1	16
46	37	18	1	18
47	30	22	1	15
48	36	18	1	18
49	28	23	1	16
50	32	20	1	24
51	48	13	1	19
52	28	22	1	21
53	30	20	1	8
54	36	16	1	21
55	44	13	1	13
56	26	22	1	29
57	30	19	1	12
58	36	15	1	12
59	33	15	1	21
60	27	18	1	15
61	30	16	1	21
62	39	12	1	26
63	33	14	1	23
64	22	21	1	13
65	35	13	1	24
66	29	15	1	15
67	41	10	1	27
68	24	17	1	23
69	19	18	1	20
70	26	13	1	25
71	24	14	1	10
72	25	13	1	21
73	19	17	1	28
74	24	13	1	22
75	18	15	1	23
76	23	11	1	22
77	17	13	1	22
78	15	11	1	28
79	12	10	1	19
