Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	52
no_item_types	139
no_items	2115
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	57	42	1	18
2	59	40	1	21
3	50	45	1	14
4	52	40	1	17
5	46	44	1	17
6	55	34	1	9
7	46	39	1	10
8	45	39	1	18
9	52	33	1	10
10	49	35	1	17
11	57	30	1	22
12	45	38	1	21
13	50	34	1	15
14	47	35	1	16
15	42	39	1	16
16	46	35	1	14
17	41	39	1	16
18	46	34	1	20
19	52	30	1	13
20	41	38	1	24
21	53	29	1	22
22	45	34	1	20
23	39	39	1	8
24	56	27	1	15
25	44	34	1	14
26	45	33	1	17
27	41	36	1	10
28	44	33	1	11
29	50	29	1	12
30	54	26	1	10
31	52	27	1	19
32	41	34	1	14
33	49	28	1	15
34	39	35	1	13
35	40	34	1	18
36	45	30	1	13
37	36	36	1	20
38	36	35	1	14
39	38	33	1	13
40	37	33	1	16
41	42	29	1	16
42	52	23	1	16
43	38	31	1	17
44	49	24	1	18
45	48	24	1	22
46	38	30	1	13
47	54	21	1	11
48	40	28	1	15
49	37	30	1	8
50	49	22	1	15
51	50	21	1	13
52	36	29	1	21
53	37	28	1	9
54	38	27	1	19
55	35	29	1	17
56	40	25	1	15
57	37	26	1	18
58	40	24	1	13
59	48	20	1	13
60	32	30	1	17
61	47	20	1	18
62	33	28	1	19
63	44	21	1	19
64	35	26	1	11
65	50	18	1	11
66	32	28	1	16
67	35	25	1	15
68	30	29	1	16
69	31	28	1	15
70	32	27	1	18
71	36	24	1	12
72	41	21	1	9
73	37	23	1	14
74	42	20	1	13
75	31	26	1	10
76	47	17	1	11
77	57	14	1	13
78	38	21	1	19
79	36	22	1	14
80	38	20	1	15
81	33	23	1	17
82	34	22	1	14
83	37	20	1	15
84	42	17	1	11
85	35	20	1	17
86	38	18	1	13
87	27	25	1	18
88	35	19	1	19
89	31	21	1	13
90	36	18	1	16
91	43	15	1	13
92	45	14	1	15
93	30	20	1	19
94	33	18	1	11
95	32	18	1	16
96	36	16	1	15
97	44	13	1	19
98	30	19	1	13
99	31	18	1	21
100	24	23	1	14
101	30	18	1	15
102	28	19	1	18
103	26	20	1	18
104	34	15	1	13
105	31	16	1	10
106	49	10	1	25
107	37	13	1	17
108	24	20	1	24
109	34	14	1	17
110	28	17	1	17
111	43	11	1	15
112	26	18	1	15
113	26	17	1	13
114	29	15	1	17
115	39	11	1	12
116	25	17	1	19
117	21	20	1	18
118	41	10	1	10
119	20	20	1	17
120	25	15	1	13
121	22	17	1	18
122	24	15	1	12
123	30	12	1	17
124	36	10	1	11
125	21	17	1	11
126	21	16	1	12
127	28	12	1	15
128	18	18	1	10
129	26	12	1	16
130	28	11	1	19
131	24	12	1	11
132	22	13	1	13
133	19	15	1	16
134	17	15	1	18
135	18	14	1	10
136	24	10	1	18
137	17	14	1	15
138	19	11	1	14
139	16	10	1	11
