Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	65
no_item_types	200
no_items	1232
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	98	96	76	3
2	109	76	73	7
3	101	93	64	9
4	103	84	69	3
5	109	80	68	4
6	98	90	67	9
7	114	80	64	5
8	105	77	72	6
9	89	82	78	8
10	107	84	61	12
11	95	87	66	6
12	93	86	67	8
13	88	82	74	5
14	102	100	49	4
15	109	76	59	8
16	97	74	67	6
17	111	80	53	6
18	88	74	72	5
19	82	80	71	6
20	90	77	67	11
21	108	78	54	3
22	99	68	67	6
23	112	84	46	18
24	100	74	57	5
25	111	62	61	9
26	80	78	66	6
27	98	75	55	6
28	79	75	68	6
29	85	80	59	7
30	97	72	57	6
31	118	93	36	6
32	106	73	49	3
33	89	85	50	6
34	78	71	68	9
35	98	67	56	6
36	100	73	50	5
37	80	72	63	5
38	96	65	58	14
39	98	63	58	7
40	95	79	47	6
41	101	71	49	8
42	86	78	52	5
43	104	58	57	6
44	95	77	47	4
45	83	69	60	5
46	108	66	48	11
47	115	61	47	3
48	90	83	44	8
49	79	76	54	6
50	80	79	51	5
51	90	83	43	9
52	93	74	46	6
53	92	86	40	5
54	104	79	38	5
55	85	79	46	5
56	108	71	40	3
57	80	75	51	5
58	92	77	43	7
59	79	78	48	5
60	119	72	34	4
61	97	66	45	4
62	76	74	50	9
63	88	71	45	8
64	84	76	44	4
65	92	62	49	12
66	89	87	36	6
67	68	64	63	3
68	107	61	42	8
69	80	68	50	3
70	100	66	41	8
71	82	76	43	5
72	118	54	42	5
73	103	53	48	7
74	73	72	49	8
75	77	76	42	2
76	102	83	29	7
77	95	71	36	10
78	107	61	37	2
79	76	72	44	7
80	82	75	39	5
81	117	89	23	4
82	87	68	40	3
83	89	56	47	7
84	106	91	24	6
85	96	56	43	6
86	69	67	50	3
87	115	69	29	4
88	79	63	46	2
89	95	68	35	9
90	74	58	52	11
91	116	53	36	6
92	91	54	45	6
93	100	56	38	5
94	112	95	20	2
95	93	87	26	3
96	95	58	38	3
97	89	65	36	4
98	96	59	36	7
99	98	52	40	4
100	89	76	30	5
101	86	71	33	8
102	112	59	30	6
103	95	61	34	2
104	114	67	25	8
105	100	56	34	4
106	96	90	22	4
107	80	72	33	2
108	87	52	42	5
109	78	63	38	7
110	108	85	20	10
111	92	79	25	4
112	81	56	40	7
113	77	76	31	9
114	116	78	20	6
115	110	71	23	4
116	86	58	36	5
117	93	47	41	3
118	91	53	37	11
119	65	63	43	4
120	66	55	48	9
121	76	66	34	3
122	113	50	30	9
123	65	57	45	3
124	118	38	37	6
125	76	56	38	7
126	76	51	41	7
127	73	70	31	7
128	75	57	37	6
129	62	55	46	4
130	67	52	45	9
131	75	58	36	9
132	86	59	29	6
133	100	63	23	8
134	75	48	40	3
135	76	45	42	8
136	60	54	44	5
137	79	44	41	5
138	97	48	30	4
139	94	57	26	5
140	59	49	48	10
141	60	59	39	4
142	93	74	20	6
143	84	54	30	2
144	68	50	40	6
145	68	65	30	6
146	88	42	35	9
147	66	56	34	4
148	90	45	31	3
149	74	48	35	5
150	62	51	39	9
151	118	45	23	7
152	85	54	26	12
153	120	43	23	4
154	63	56	33	10
155	64	43	42	9
156	69	54	31	10
157	70	53	30	6
158	73	47	32	10
159	76	38	38	6
160	68	62	26	7
161	71	69	22	2
162	63	55	31	9
163	71	63	24	4
164	90	37	32	10
165	79	42	31	8
166	93	39	28	4
167	119	34	25	8
168	63	44	36	8
169	86	40	29	6
170	75	39	34	6
171	105	43	22	9
172	66	39	38	7
173	109	37	24	6
174	68	50	28	3
175	65	52	27	7
176	66	39	35	7
177	60	60	25	9
178	72	46	27	3
179	81	47	22	2
180	61	46	28	9
181	53	42	35	7
182	60	40	32	4
183	88	42	20	8
184	72	48	21	5
185	66	37	27	5
186	54	37	33	3
187	60	41	26	8
188	66	35	26	2
189	79	36	21	7
190	46	37	34	7
191	57	34	29	7
192	58	37	26	6
193	40	37	36	12
194	48	37	30	5
195	45	40	26	6
196	69	32	20	6
197	43	33	31	6
198	44	37	27	7
199	45	33	28	4
200	40	34	30	5
