Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	14
no_item_types	50
no_items	2066
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	48	1	46
2	47	42	1	38
3	57	34	1	42
4	47	38	1	37
5	45	38	1	46
6	59	28	1	43
7	47	31	1	58
8	38	35	1	46
9	42	31	1	36
10	47	27	1	47
11	48	26	1	37
12	42	29	1	39
13	57	21	1	34
14	47	25	1	49
15	42	27	1	44
16	55	20	1	35
17	35	31	1	40
18	36	30	1	48
19	40	25	1	40
20	38	26	1	48
21	44	22	1	47
22	44	21	1	38
23	40	23	1	46
24	51	18	1	41
25	30	30	1	48
26	30	29	1	33
27	31	27	1	40
28	38	22	1	40
29	37	22	1	37
30	50	16	1	33
31	36	22	1	40
32	31	24	1	46
33	28	26	1	44
34	34	21	1	40
35	31	23	1	50
36	43	16	1	34
37	36	19	1	43
38	36	18	1	49
39	34	17	1	35
40	38	15	1	43
41	28	19	1	41
42	26	18	1	41
43	24	19	1	34
44	33	12	1	39
45	26	15	1	39
46	19	19	1	36
47	21	16	1	37
48	19	13	1	36
49	17	12	1	40
50	20	10	1	43
