Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	6
Problem-ID	23
no_item_types	80
no_items	1931
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	109	93	72	32
2	106	93	70	24
3	100	97	64	27
4	115	72	64	28
5	113	78	60	22
6	95	78	62	19
7	102	69	65	22
8	109	68	59	26
9	97	96	46	25
10	120	71	47	28
11	98	65	62	19
12	92	78	53	34
13	118	66	47	28
14	91	83	48	23
15	80	71	62	21
16	89	78	50	21
17	97	76	46	25
18	116	89	32	25
19	107	60	49	24
20	109	87	32	22
21	91	58	57	20
22	104	66	40	13
23	78	73	48	23
24	113	80	29	24
25	109	57	41	26
26	75	58	58	34
27	86	71	41	22
28	78	71	44	21
29	98	65	38	27
30	94	66	39	23
31	96	72	34	24
32	102	88	26	32
33	111	71	29	23
34	100	81	27	24
35	73	65	46	23
36	95	67	32	28
37	99	88	23	26
38	71	68	41	19
39	91	87	25	25
40	70	67	42	21
41	100	70	28	25
42	119	45	36	28
43	62	59	52	26
44	93	85	23	25
45	90	69	28	18
46	106	49	33	19
47	85	80	25	21
48	66	59	42	22
49	60	59	46	30
50	66	60	40	20
51	84	81	23	19
52	112	48	28	17
53	75	60	33	23
54	75	54	35	27
55	54	52	50	27
56	56	51	49	19
57	99	56	25	30
58	90	38	38	24
59	78	61	27	20
60	78	54	30	25
61	63	50	36	23
62	64	53	32	32
63	56	48	40	27
64	95	43	25	26
65	54	47	40	22
66	52	50	37	31
67	78	47	26	24
68	77	49	25	29
69	66	43	32	33
70	72	51	24	20
71	57	47	32	18
72	69	37	30	19
73	72	31	31	21
74	51	42	28	23
75	59	42	24	25
76	60	36	26	19
77	49	32	30	31
78	41	40	28	14
79	36	36	29	26
80	40	37	22	30
