Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	12
Problem-ID	18
no_item_types	50
no_items	2233
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	46	42	1	34
2	48	36	1	46
3	48	34	1	49
4	45	36	1	50
5	59	27	1	43
6	49	32	1	45
7	43	34	1	44
8	53	27	1	51
9	38	37	1	54
10	39	36	1	39
11	36	36	1	50
12	38	30	1	38
13	39	29	1	53
14	37	28	1	38
15	43	24	1	51
16	36	28	1	43
17	55	18	1	48
18	47	19	1	40
19	33	27	1	40
20	34	26	1	55
21	30	29	1	36
22	58	15	1	44
23	34	25	1	51
24	36	23	1	56
25	51	16	1	62
26	45	18	1	44
27	28	28	1	54
28	32	24	1	45
29	45	17	1	42
30	43	17	1	53
31	34	21	1	44
32	44	16	1	53
33	49	14	1	65
34	39	17	1	27
35	60	10	1	41
36	52	11	1	42
37	24	23	1	41
38	30	17	1	43
39	36	14	1	31
40	25	20	1	46
41	40	12	1	45
42	25	18	1	42
43	30	15	1	44
44	37	12	1	45
45	26	17	1	46
46	39	11	1	34
47	27	15	1	32
48	23	15	1	39
49	21	15	1	40
50	22	13	1	35
