Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	2
Problem-ID	82
no_item_types	399
no_items	1226
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	120	89	77	3
2	113	100	72	4
3	119	79	79	2
4	108	97	70	4
5	113	83	76	6
6	100	90	79	1
7	98	94	74	4
8	103	97	67	3
9	114	82	71	3
10	99	98	68	1
11	111	86	69	4
12	93	89	76	2
13	119	81	65	4
14	97	88	72	4
15	120	80	64	2
16	111	80	68	2
17	92	89	73	2
18	115	85	60	3
19	114	93	55	1
20	109	73	73	2
21	100	83	69	4
22	96	80	74	6
23	111	93	54	4
24	103	79	68	2
25	119	76	61	3
26	87	79	79	3
27	102	99	53	4
28	114	78	60	1
29	104	80	63	2
30	91	87	64	5
31	106	80	59	3
32	93	90	59	3
33	97	77	66	1
34	95	84	61	6
35	105	71	65	2
36	99	88	55	3
37	113	78	54	4
38	96	75	66	3
39	91	79	66	3
40	108	69	63	2
41	83	83	66	4
42	99	68	67	3
43	99	71	64	3
44	104	69	62	1
45	82	75	72	4
46	94	70	67	3
47	90	74	66	3
48	98	80	56	3
49	95	80	57	3
50	88	72	68	2
51	110	100	39	1
52	79	76	71	7
53	118	75	48	3
54	82	77	67	2
55	94	72	62	3
56	104	72	56	4
57	82	74	69	4
58	77	75	72	2
59	113	75	49	2
60	108	65	57	6
61	112	70	51	4
62	113	65	53	2
63	90	78	55	3
64	87	87	51	2
65	81	69	69	4
66	108	60	59	4
67	89	67	64	3
68	99	80	48	7
69	101	93	40	4
70	97	73	53	2
71	118	66	47	2
72	74	72	68	6
73	76	72	66	4
74	120	79	38	2
75	91	81	48	2
76	79	73	61	4
77	101	77	45	2
78	108	90	36	4
79	120	58	50	1
80	109	76	42	2
81	111	76	41	6
82	113	74	41	4
83	85	67	60	4
84	90	69	55	2
85	84	78	51	4
86	88	88	43	1
87	92	86	42	2
88	87	72	53	1
89	104	72	44	4
90	98	60	56	2
91	74	74	60	2
92	119	55	50	3
93	94	60	58	3
94	103	72	44	3
95	118	69	40	2
96	116	65	43	5
97	90	60	60	1
98	82	70	56	1
99	82	64	61	1
100	112	64	43	4
101	73	68	62	3
102	76	65	62	1
103	91	76	44	3
104	76	69	58	1
105	105	67	43	5
106	76	71	56	2
