Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	2
Problem-ID	62
no_item_types	200
no_items	1166
CONTAINER_DATA (l,w,h)	587	233	220
ITEMS_DATA:
Type	x	y	z	no_items
1	119	79	79	7
2	108	97	70	6
3	113	83	76	8
4	100	90	79	2
5	98	94	74	7
6	99	98	68	8
7	119	81	65	5
8	111	80	68	6
9	92	89	73	10
10	115	85	60	3
11	109	73	73	6
12	100	83	69	7
13	119	76	61	7
14	114	78	60	5
15	104	80	63	3
16	106	80	59	8
17	97	77	66	3
18	91	79	66	8
19	99	71	64	9
20	82	75	72	4
21	90	74	66	6
22	98	80	56	5
23	95	80	57	6
24	88	72	68	6
25	79	76	71	6
26	82	77	67	5
27	112	70	51	8
28	113	65	53	5
29	90	78	55	5
30	81	69	69	4
31	108	60	59	4
32	99	80	48	6
33	101	93	40	3
34	74	72	68	10
35	91	81	48	7
36	79	73	61	5
37	101	77	45	9
38	109	76	42	4
39	111	76	41	4
40	90	69	55	5
41	84	78	51	4
42	88	88	43	9
43	87	72	53	4
44	104	72	44	5
45	74	74	60	6
46	119	55	50	5
47	90	60	60	5
48	82	64	61	6
49	73	68	62	5
50	76	65	62	7
51	76	69	58	3
52	105	67	43	5
53	76	71	56	6
54	97	76	40	6
55	71	70	59	5
56	70	68	61	7
57	74	63	61	6
58	93	71	43	2
59	83	63	54	9
60	83	79	43	10
61	120	60	39	5
62	81	69	50	7
63	113	89	27	5
64	101	86	31	5
65	84	59	54	8
66	75	62	57	8
67	104	94	27	6
68	71	70	53	5
69	88	85	35	8
70	70	64	58	7
71	83	74	42	8
72	106	81	30	6
73	86	68	44	6
74	77	71	47	7
75	98	59	44	5
76	83	71	43	2
77	89	66	43	9
78	91	77	36	11
79	90	73	38	5
80	71	64	54	7
81	96	91	28	3
82	101	57	42	6
83	93	78	33	6
84	82	69	42	4
85	89	68	39	7
86	75	66	47	3
87	116	55	36	8
88	81	74	38	3
89	99	63	36	6
90	112	87	23	5
91	73	58	52	6
92	100	61	36	4
93	68	62	52	5
94	112	54	36	4
95	68	66	48	8
96	100	58	37	3
97	98	57	38	6
98	90	62	38	5
99	109	48	40	7
100	79	57	46	7
101	94	49	44	7
102	85	58	41	6
103	67	63	47	8
104	107	75	24	4
105	72	63	42	3
106	116	41	40	7
107	76	67	37	5
108	80	58	40	3
109	62	57	51	4
110	76	55	43	5
111	66	53	51	6
112	72	65	37	5
113	79	53	41	4
114	104	55	30	7
115	93	46	39	6
116	77	54	40	3
117	104	47	34	8
118	69	65	37	6
119	86	56	34	6
120	91	69	26	7
121	100	44	37	5
122	104	60	26	10
123	92	44	40	5
124	63	62	41	5
125	93	68	25	6
126	74	53	40	5
127	65	57	42	3
128	76	66	31	5
129	66	65	36	5
130	95	70	23	4
131	66	56	41	4
132	59	53	48	4
133	79	52	36	8
134	64	49	47	9
135	95	44	35	7
136	112	52	25	4
137	118	56	22	3
138	73	49	40	5
139	97	49	30	8
140	73	71	27	3
141	109	53	24	9
142	97	43	32	3
143	76	50	35	5
144	85	78	20	8
145	74	53	33	7
146	72	52	33	3
147	72	49	35	7
148	89	56	24	2
149	71	43	39	7
150	63	52	35	7
151	67	46	36	5
152	86	56	23	2
153	71	60	25	4
154	68	50	31	5
155	56	53	35	4
156	65	53	30	6
157	114	31	29	4
158	70	43	34	7
159	68	48	31	8
160	74	47	29	5
161	109	42	22	7
162	61	41	40	8
163	73	42	32	7
164	100	46	21	5
165	100	48	20	11
166	94	40	25	7
167	101	31	30	7
168	95	35	28	6
169	78	54	22	6
170	58	51	31	6
171	106	39	22	5
172	86	36	29	10
173	55	45	35	7
174	70	41	30	6
175	75	38	30	3
176	60	39	36	3
177	91	33	28	6
178	116	36	20	8
179	64	36	36	6
180	44	44	42	4
181	82	46	21	6
182	58	43	31	8
183	63	38	32	4
184	60	45	26	9
185	43	40	39	4
186	98	33	20	5
187	59	35	31	9
188	74	30	27	12
189	69	31	28	10
190	71	32	26	5
191	48	35	33	7
192	49	48	23	6
193	66	30	27	3
194	52	32	32	4
195	78	30	22	5
196	63	37	21	8
197	52	36	25	5
198	48	39	25	7
199	73	29	20	4
200	54	33	20	5
