Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	7
Problem-ID	90
no_item_types	37
no_items	1323
CONTAINER_DATA (l,w,h)	587	233	1
ITEMS_DATA:
Type	x	y	z	no_items
1	51	48	1	45
2	57	39	1	29
3	56	39	1	38
4	59	37	1	38
5	47	38	1	28
6	47	34	1	33
7	56	28	1	36
8	47	32	1	34
9	47	30	1	27
10	41	34	1	31
11	46	30	1	38
12	37	35	1	44
13	46	27	1	35
14	37	32	1	33
15	44	26	1	48
16	34	33	1	40
17	36	26	1	34
18	39	24	1	40
19	49	19	1	37
20	53	17	1	38
21	38	22	1	35
22	60	13	1	23
23	45	16	1	29
24	35	20	1	39
25	30	23	1	34
26	43	16	1	34
27	26	22	1	38
28	26	21	1	43
29	25	21	1	41
30	26	20	1	38
31	37	12	1	45
32	31	14	1	27
33	27	16	1	37
34	17	14	1	36
35	22	10	1	36
36	17	10	1	31
37	14	12	1	31
