Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	11
Problem-ID	144
no_item_types	96
no_items	2093
CONTAINER_DATA (l,w,h)	404	50	1
ITEMS_DATA:
Type	x	y	z	no_items
1	59	49	1	23
2	58	48	1	29
3	49	48	1	12
4	49	47	1	20
5	58	38	1	19
6	47	46	1	27
7	51	40	1	20
8	46	39	1	27
9	48	37	1	17
10	50	35	1	23
11	54	32	1	21
12	42	40	1	22
13	55	30	1	19
14	48	34	1	22
15	49	33	1	21
16	40	40	1	22
17	39	39	1	31
18	58	26	1	25
19	43	35	1	19
20	46	32	1	21
21	38	37	1	15
22	48	29	1	17
23	45	30	1	24
24	44	29	1	19
25	49	26	1	18
26	48	26	1	26
27	39	31	1	30
28	49	24	1	19
29	48	24	1	25
30	49	23	1	23
31	37	30	1	18
32	39	28	1	24
33	33	33	1	19
34	33	32	1	20
35	39	27	1	14
36	58	18	1	20
37	38	27	1	18
38	44	23	1	29
39	36	27	1	19
40	44	22	1	23
41	41	23	1	15
42	40	23	1	22
43	48	19	1	23
44	35	26	1	22
45	45	20	1	17
46	49	18	1	19
47	30	29	1	16
48	40	21	1	22
49	33	25	1	21
50	34	24	1	29
51	37	22	1	23
52	50	16	1	20
53	31	25	1	25
54	34	22	1	29
55	46	16	1	24
56	45	16	1	21
57	30	24	1	19
58	39	18	1	23
59	28	25	1	28
60	48	14	1	20
61	59	11	1	17
62	34	19	1	25
63	26	24	1	19
64	32	19	1	12
65	34	17	1	29
66	33	17	1	31
67	28	20	1	20
68	24	23	1	24
69	29	19	1	27
70	39	14	1	18
71	45	12	1	19
72	32	16	1	15
73	25	20	1	19
74	31	16	1	12
75	29	17	1	21
76	27	18	1	20
77	28	17	1	19
78	22	21	1	29
79	41	11	1	16
80	28	16	1	23
81	24	18	1	20
82	25	17	1	23
83	20	20	1	26
84	38	10	1	24
85	24	15	1	20
86	23	15	1	19
87	20	16	1	18
88	24	13	1	24
89	22	14	1	24
90	23	12	1	24
91	20	13	1	31
92	18	14	1	23
93	19	13	1	29
94	16	15	1	21
95	15	15	1	31
96	20	11	1	23
