Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	97
no_item_types	50
no_items	1833
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	101	100	77	33
2	116	84	63	31
3	94	82	66	38
4	107	72	62	37
5	118	79	51	38
6	115	68	59	33
7	93	77	64	34
8	90	86	57	39
9	83	71	71	34
10	117	61	57	43
11	78	77	64	36
12	103	63	59	32
13	91	61	61	37
14	94	75	46	28
15	92	81	43	43
16	95	60	55	51
17	117	52	49	41
18	80	66	52	34
19	70	67	55	37
20	72	65	54	35
21	98	55	44	36
22	99	52	46	26
23	76	63	46	45
24	84	58	43	32
25	84	70	35	37
26	98	46	45	40
27	94	79	26	43
28	64	58	52	30
29	109	73	23	39
30	71	69	34	35
31	88	61	31	35
32	64	54	48	49
33	74	56	40	36
34	76	57	36	36
35	87	60	29	32
36	64	55	43	28
37	109	41	28	52
38	79	40	34	45
39	55	44	44	45
40	118	43	20	19
41	60	51	30	35
42	86	32	31	34
43	77	32	30	35
44	66	36	31	31
45	75	43	21	30
46	101	26	24	40
47	50	34	34	30
48	42	42	32	51
49	42	38	34	38
50	47	37	24	35
