Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	4
Problem-ID	53
no_item_types	150
no_items	1259
CONTAINER_DATA (l,w,h)	485	131	118
ITEMS_DATA:
Type	x	y	z	no_items
1	118	93	80	14
2	118	94	68	4
3	109	93	72	6
4	106	93	70	9
5	100	97	64	10
6	101	75	75	6
7	99	78	72	12
8	115	72	64	11
9	113	78	60	13
10	97	75	72	6
11	95	78	62	10
12	92	78	64	8
13	102	69	65	11
14	103	68	65	5
15	93	73	65	16
16	109	68	59	5
17	97	96	46	13
18	100	93	45	10
19	89	86	54	5
20	120	71	47	10
21	98	65	62	11
22	105	72	52	13
23	92	78	53	6
24	93	73	55	8
25	118	66	47	9
26	91	83	48	7
27	102	67	53	5
28	113	63	50	6
29	80	71	62	12
30	88	75	53	7
31	89	78	50	8
32	101	76	45	9
33	97	76	46	13
34	102	88	37	11
35	116	89	32	10
36	107	60	49	7
37	79	71	55	11
38	109	87	32	9
39	117	54	48	3
40	91	58	57	10
41	72	66	58	9
42	104	66	40	5
43	89	58	53	5
44	77	67	53	5
45	78	73	48	10
46	76	70	51	9
47	113	80	29	10
48	109	57	41	8
49	67	63	60	3
50	75	58	58	8
51	86	71	41	11
52	91	67	40	7
53	78	71	44	9
54	98	65	38	8
55	94	66	39	8
56	84	70	41	4
57	64	63	59	10
58	79	71	42	7
59	96	72	34	9
60	102	88	26	6
61	83	80	35	10
62	115	59	34	13
63	111	71	29	7
64	88	62	41	11
65	98	63	36	6
66	100	81	27	9
67	73	65	46	7
68	98	48	44	7
69	93	65	34	13
70	99	47	44	4
71	95	67	32	10
72	99	88	23	9
73	91	51	43	9
74	71	68	41	5
75	91	87	25	10
76	86	59	39	15
77	70	67	42	12
78	100	70	28	10
79	119	45	36	9
80	62	59	52	8
81	98	53	36	10
82	86	60	36	5
83	73	61	41	7
84	93	85	23	3
85	90	69	28	8
86	106	49	33	7
87	106	52	31	6
88	70	61	40	8
89	85	80	25	9
90	66	59	42	4
91	60	59	46	9
92	67	51	47	4
93	58	57	48	8
94	66	60	40	8
95	84	81	23	8
96	103	69	22	10
97	112	48	28	6
98	78	71	27	12
99	75	60	33	11
100	92	47	34	7
101	99	55	27	10
102	74	47	42	6
103	75	54	35	10
104	83	63	27	9
105	54	52	50	5
106	56	51	49	9
107	99	56	25	6
108	105	47	28	7
109	73	61	31	7
110	71	65	29	4
111	90	38	38	9
112	81	42	38	11
113	78	61	27	9
114	78	54	30	9
115	63	63	31	3
116	102	35	34	12
117	63	50	36	8
118	79	56	25	10
119	64	53	32	2
120	56	47	41	10
121	56	48	40	8
122	95	43	25	7
123	54	47	40	13
124	87	53	21	7
125	50	46	42	7
126	52	50	37	12
127	78	47	26	4
128	77	49	25	4
129	66	43	32	12
130	85	40	26	11
131	72	51	24	4
132	57	47	32	6
133	71	34	32	6
134	69	37	30	9
135	55	41	32	15
136	72	31	31	9
137	72	33	28	14
138	74	39	23	5
139	56	44	26	11
140	51	42	28	6
141	59	42	24	8
142	67	40	22	16
143	54	43	25	11
144	60	36	26	6
145	49	32	30	9
146	41	40	28	9
147	66	33	20	10
148	36	36	29	7
149	40	37	22	6
150	38	31	26	7
