Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	95
no_item_types	50
no_items	2058
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	104	91	76	35
2	100	80	72	54
3	106	66	61	38
4	82	75	65	44
5	94	85	50	38
6	83	80	57	28
7	94	85	44	43
8	85	79	52	50
9	109	58	54	40
10	103	79	37	46
11	72	69	59	41
12	95	70	44	46
13	87	77	43	38
14	79	73	45	40
15	96	63	42	35
16	109	81	28	52
17	93	93	28	34
18	87	70	39	38
19	94	52	45	41
20	62	61	57	39
21	104	78	26	30
22	88	58	41	36
23	92	47	45	38
24	116	45	37	51
25	67	55	52	41
26	88	54	39	41
27	103	71	25	47
28	94	54	36	57
29	116	46	34	39
30	70	63	40	42
31	103	58	29	38
32	64	56	48	36
33	79	61	34	50
34	94	55	30	53
35	105	37	35	45
36	71	56	33	37
37	56	48	45	40
38	83	40	36	31
39	64	45	41	50
40	108	40	26	34
41	66	47	35	45
42	91	54	22	41
43	57	55	30	31
44	72	37	32	44
45	59	40	31	38
46	63	39	26	35
47	61	41	25	37
48	61	42	21	41
49	43	30	28	47
50	34	32	31	43
