Mack/Bortfeldt(2008)
Bin-Packing-Problem
BP-RG/SBSBPP/SSSCSP
Testcase-ID	5
Problem-ID	93
no_item_types	50
no_items	1909
CONTAINER_DATA (l,w,h)	459	105	93
ITEMS_DATA:
Type	x	y	z	no_items
1	120	69	68	46
2	90	74	69	40
3	95	74	55	29
4	103	63	58	44
5	97	79	49	49
6	106	61	56	33
7	99	98	37	42
8	97	63	56	31
9	105	85	37	50
10	100	62	53	41
11	74	69	64	32
12	95	85	40	45
13	74	73	59	39
14	102	78	39	38
15	71	68	64	37
16	73	66	62	35
17	87	82	41	24
18	113	56	46	38
19	117	65	38	42
20	118	61	40	43
21	83	69	47	33
22	110	76	31	36
23	118	67	32	28
24	85	67	39	34
25	92	66	36	38
26	97	81	27	27
27	83	71	34	35
28	100	56	35	43
29	71	60	46	45
30	113	46	36	40
31	91	50	40	28
32	75	57	41	39
33	100	47	36	37
34	58	53	51	33
35	71	61	35	52
36	80	54	35	35
37	80	51	34	51
38	66	50	42	41
39	86	51	31	36
40	64	46	45	41
41	90	49	30	35
42	70	65	28	26
43	94	43	31	34
44	82	54	28	41
45	70	41	33	49
46	61	48	30	40
47	98	29	29	44
48	101	30	26	39
49	68	35	28	38
50	61	43	20	33
